Component, CC
java.edu.umd.cs.findbugs.classfile.impl.AbstractScannableCodeBaseEntry,2
java.edu.umd.cs.findbugs.classfile.engine.bcel.LoadedFieldSetFactory,2
java.edu.umd.cs.findbugs.detect.CheckCalls,2
java.edu.umd.cs.findbugs.util.StringMatcher,2
java.edu.umd.cs.findbugs.ba.DataflowCFGPrinter,2
java5.edu.umd.cs.findbugs.gui2.FindBugsAnalysisFileFilter,3
java.edu.umd.cs.findbugs.detect.FindUncalledPrivateMethods,4
junit.edu.umd.cs.findbugs.cloud.appEngine.AppEngineCloudEvalsTests,1
java.edu.umd.cs.findbugs.ParameterWarningSuppressor,2
java.edu.umd.cs.findbugs.ba.Target,3
junit.edu.umd.cs.findbugs.ba.jsr305.ValidationSecurityManagerTest,2
java.edu.umd.cs.findbugs.util.TripleKeyHashMap,2
java.edu.umd.cs.findbugs.ba.obl.MatchMethodEntry,7
java.edu.umd.cs.findbugs.ba.SignatureParser,7
java.edu.umd.cs.findbugs.ba.ch.InterproceduralCallGraphVertex,2
java.edu.umd.cs.findbugs.util.WriteOnceProperties,5
java.edu.umd.cs.findbugs.ba.obl.ObligationPolicyDatabaseEntryType,2
java.edu.umd.cs.findbugs.annotations.UnknownNullness,3
java5.edu.umd.cs.findbugs.gui2.MainFrame,102
java.edu.umd.cs.findbugs.ba.CFG,11
java.edu.umd.cs.findbugs.detect.TrainLongInstantfParams,5
java.edu.umd.cs.findbugs.detect.NonNullReturnProperty,2
java.edu.umd.cs.findbugs.ba.bcp.ByteCodePatternMatch,3
java.edu.umd.cs.findbugs.util.MergeMap,5
java.edu.umd.cs.findbugs.ba.constant.ConstantFrameModelingVisitor,2
java.edu.umd.cs.findbugs.plan.ByInterfaceDetectorFactorySelector,3
java.edu.umd.cs.findbugs.detect.AtomicityProblem,5
java.edu.umd.cs.findbugs.detect.NoiseNullDeref,13
java.edu.umd.cs.findbugs.ba.RepositoryLookupFailureCallback,2
java5.edu.umd.cs.findbugs.gui2.MainFrameComponentFactory,3
java.net.jcip.annotations.NotThreadSafe,2
java.edu.umd.cs.findbugs.ba.bcp.PatternMatcher,4
java.edu.umd.cs.findbugs.cloud.username.LocalNameLookup,7
java.edu.umd.cs.findbugs.GlobalOptions,1
java.edu.umd.cs.findbugs.asm.FBMethodVisitor,1
java.edu.umd.cs.findbugs.internalAnnotations.DottedClassName,3
java.edu.umd.cs.findbugs.detect.LoadOfKnownNullValue,5
java.edu.umd.cs.findbugs.util.Util,29
junit.edu.umd.cs.findbugs.SAXBugCollectionHandlerTest,7
gui.edu.umd.cs.findbugs.gui2.BugTreeModel,9
java.edu.umd.cs.findbugs.annotations.NoWarning,11
java.edu.umd.cs.findbugs.ba.bcp.BindingSet,2
java.edu.umd.cs.findbugs.detect.NoteAnnotationRetention,5
java5.edu.umd.cs.findbugs.gui2.NewFilterFrame,6
java.edu.umd.cs.findbugs.ba.constant.ConstantAnalysis,3
java.edu.umd.cs.findbugs.ba.ResourceTracker,3
gui.edu.umd.cs.findbugs.gui2.FilterListener,3
java.edu.umd.cs.findbugs.detect.InefficientToArray,2
java.edu.umd.cs.findbugs.workflow.MergeSummarizeAndfView,4
junit.edu.umd.cs.findbugs.gui2.SaveTypeTest,5
java.edu.umd.cs.findbugs.ba.jsr305.AbstractMethodAnnotationAccumulator,4
java.edu.umd.cs.findbugs.classfile.engine.bcel.ConstantDataflowFactory,2
java.edu.umd.cs.findbugs.detect.InfiniteRecursiveLoop,4
java.edu.umd.cs.findbugs.cloud.BugCollectionStorageCloud,45
java.edu.umd.cs.findbugs.gui.SwingGUIBugReporter,1
java.edu.umd.cs.findbugs.cloud.username.PromptForNameLookup,8
java.edu.umd.cs.findbugs.ba.constant.package-info,2
java.edu.umd.cs.findbugs.ba.type.TypeDataflow,2
java.edu.umd.cs.findbugs.NonReportingDetectorToDetector2Adapter,2
java.edu.umd.cs.findbugs.classfile.FieldOrMethodDescriptor,11
java.edu.umd.cs.findbugs.ba.obl.ObligationSet,4
java5.edu.umd.cs.findbugs.gui2.SourceCodeDisplay,9
java.edu.umd.cs.findbugs.classfile.impl.AbstractScannableCodeBase,6
java.edu.umd.cs.findbugs.ba.Hierarchy,9
java.edu.umd.cs.findbugs.ProjectPackagePrefixes,17
java.edu.umd.cs.findbugs.updates.UpdateCheckCallback,1
java5.edu.umd.cs.findbugs.gui2.BugLeafNode,3
java.edu.umd.cs.findbugs.gui.ConfigureDetectorsDialog,1
java.edu.umd.cs.findbugs.OpcodeStack,86
java.edu.umd.cs.findbugs.util.SplitCamelCaseIdentifier,1
java.edu.umd.cs.findbugs.ba.npe2.NullnessValue,2
java.edu.umd.cs.findbugs.ba.ca.Call,2
java.edu.umd.cs.findbugs.bcel.AnnotationDetector,2
java.edu.umd.cs.findbugs.ba.type.TypeMerger,2
gui.edu.umd.cs.findbugs.gui2.GuiUtil,3
java5.edu.umd.cs.findbugs.gui2.SourceDirectoryWizard,5
java5.edu.umd.cs.findbugs.gui2.FindBugsFileFilter,2
java.edu.umd.cs.findbugs.workflow.TreemapVisualization,8
java5.edu.umd.cs.findbugs.annotations.DesireNoWarning,1
java.edu.umd.cs.findbugs.internalAnnotations.SlashedClassName,10
java.edu.umd.cs.findbugs.model.SimilarClassFinder,2
java.edu.umd.cs.findbugs.FindBugsCommandLine,10
java.edu.umd.cs.findbugs.Lookup,4
java.edu.umd.cs.findbugs.classfile.ReflectionDatabaseFactory,2
java.edu.umd.cs.findbugs.ba.npe.TypeQualifierNullnessAnnotationDatabase,12
java.edu.umd.cs.findbugs.ba.DominatorsAnalysis,2
junit.edu.umd.cs.findbugs.ba.npe.IsNullValueTest,2
java.edu.umd.cs.findbugs.Tokenizer,2
java.edu.umd.cs.findbugs.ba.type.ExceptionSet,5
java.edu.umd.cs.findbugs.filter.SignatureUtil,4
java.edu.umd.cs.findbugs.ba.JCIPAnnotationDatabase,7
java.edu.umd.cs.findbugs.ba.jsr305.TypeQualifierValue,26
java.edu.umd.cs.findbugs.ba.interproc.MethodPropertyDatabase,4
java.edu.umd.cs.findbugs.ResourceCreationPoint,2
java.edu.umd.cs.findbugs.ba.BetterCFGBuilder2,21
java5.edu.umd.cs.findbugs.gui2.OriginalGUI2ProjectFile,1
junit.edu.umd.cs.findbugs.FindBugsTestCase,14
java.edu.umd.cs.findbugs.detect.MethodReturnValueStreamFactory,3
java.edu.umd.cs.findbugs.FatalException,2
java.edu.umd.cs.findbugs.visitclass.Constants2,2
java.edu.umd.cs.findbugs.BugCategory,3
java.edu.umd.cs.findbugs.ba.URLClassPathRepository,3
java.edu.umd.cs.findbugs.classfile.engine.asm.EngineRegistrar,2
java.edu.umd.cs.findbugs.detect.FindSqlInjection,9
java.edu.umd.cs.findbugs.ba.DataflowAnalysis,3
java.edu.umd.cs.findbugs.ba.XClass,7
java.edu.umd.cs.findbugs.classfile.IDatabaseFactory,2
java.edu.umd.cs.findbugs.detect.RuntimeExceptionCapture,6
java.edu.umd.cs.findbugs.Plugin,52
java5.edu.umd.cs.findbugs.gui2.OSXAdapter,2
gui.edu.umd.cs.findbugs.gui2.AboutDialog,3
java.edu.umd.cs.findbugs.BugCollectionBugReporter,16
java.edu.umd.cs.findbugs.detect.FunctionsThatMightBeMistakenForProcedures,17
java.net.jcip.annotations.Immutable,1
java.edu.umd.cs.findbugs.classfile.engine.bcel.DominatorsAnalysisFactory,2
java.edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefDataflow,2
java.edu.umd.cs.findbugs.FuzzyBugComparator,5
java.edu.umd.cs.findbugs.SelfCalls,2
java.edu.umd.cs.findbugs.ba.ch.InheritanceGraph,2
java.edu.umd.cs.findbugs.classfile.engine.bcel.ClassContextClassAnalysisEngine,2
java.edu.umd.cs.findbugs.InstructionScanner,2
java.edu.umd.cs.findbugs.classfile.impl.package-info,2
java.edu.umd.cs.findbugs.classfile.impl.ZipFileCodeBase,13
java.edu.umd.cs.findbugs.ba.ca.CallListDataflow,2
java.edu.umd.cs.findbugs.ba.CFGBuilderFactory,4
java.edu.umd.cs.findbugs.ba.heap.LoadDataflow,1
java.edu.umd.cs.findbugs.gui.AnnotatedString,1
obsolete.edu.umd.cs.findbugs.gui.Grouper,3
java.edu.umd.cs.findbugs.classfile.impl.ZipFileCodeBaseEntry,3
java.edu.umd.cs.findbugs.filter.StringSetMatch,2
java.edu.umd.cs.findbugs.classfile.IClassPath,3
java.edu.umd.cs.findbugs.ba.NullnessAnnotationDatabase,11
java.edu.umd.cs.findbugs.ba.heap.StoreAnalysis,2
gui.edu.umd.cs.findbugs.gui2.BugSet,1
junit.edu.umd.cs.findbugs.visitclass.PreorderVisitorTest,3
junit.edu.umd.cs.findbugs.cloud.appEngine.AppEngineCloudAuthTests,1
java.edu.umd.cs.findbugs.classfile.engine.bcel.AnalysisFactory,2
java.edu.umd.cs.findbugs.ba.bcp.Invoke,5
java.edu.umd.cs.findbugs.filter.DesignationMatcher,2
java.edu.umd.cs.findbugs.classfile.engine.bcel.UnconditionalValueDerefDataflowFactory,2
java.edu.umd.cs.findbugs.ba.jsr305.SourceSinkType,4
java.edu.umd.cs.findbugs.ba.bcp.FieldAccess,2
java5.edu.umd.cs.findbugs.gui2.FindBugsLayoutManager,5
java.edu.umd.cs.findbugs.ba.vna.ValueNumber,6
java.edu.umd.cs.findbugs.workflow.MergeSummarizeAndView,30
java.edu.umd.cs.findbugs.CommandLineUiCallback,23
java.edu.umd.cs.findbugs.config.AnalysisFeatureSetting,3
java.edu.umd.cs.findbugs.ba.InnerClassAccess,3
java.edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefSet,6
java.edu.umd.cs.findbugs.bugReporter.BugReporterDecorator,5
java.edu.umd.cs.findbugs.ba.ca.CallList,2
java.edu.umd.cs.findbugs.filter.Matcher,2
java.edu.umd.cs.findbugs.TextUICommandLine,42
java.edu.umd.cs.findbugs.gui.AnalysisRun,3
gui.edu.umd.cs.findbugs.gui2.BugLoader,12
java.edu.umd.cs.findbugs.ba.jsr305.TypeQualifierDatabase,5
java.edu.umd.cs.findbugs.detect.DoInsideDoPrivileged,3
java.edu.umd.cs.findbugs.util.RegexStringMatcher,2
java.edu.umd.cs.findbugs.util.EditDistance,6
java.edu.umd.cs.findbugs.visitclass.AnnotationVisitor,7
java.edu.umd.cs.findbugs.detect.InconsistentAnnotations,3
obsolete.edu.umd.cs.findbugs.gui.RunAnalysisDialog,3
junit.edu.umd.cs.findbugs.gui2.FilterFactoryTest,2
java.edu.umd.cs.findbugs.ba.jsr305.TypeQualifierDataflow,2
java.edu.umd.cs.findbugs.ba.type.ExceptionSetFactory,2
java.edu.umd.cs.findbugs.cloud.CloudFactory,44
java.edu.umd.cs.findbugs.annotations.ReturnValuesAreNonnullByDefault,3
java.edu.umd.cs.findbugs.model.ClassNameRewriterUtil,2
java.edu.umd.cs.findbugs.XMLBugReporter,17
java.edu.umd.cs.findbugs.ErrorCountingBugReporter,4
java.edu.umd.cs.findbugs.detect.FindBadCast2,20
java.edu.umd.cs.findbugs.classfile.engine.AbstractMethodVisitor,2
java.edu.umd.cs.findbugs.SortedBugCollection,89
tools.edu.umd.cs.findbugs.tools.html.PrettyPrintBugDescriptions,2
java.edu.umd.cs.findbugs.ba.SignatureConverter,2
java5.edu.umd.cs.findbugs.sourceViewer.JavaSourceDocument,2
java.edu.umd.cs.findbugs.ba.CheckReturnValueAnnotation,6
java.edu.umd.cs.findbugs.ba.npe.IsNullValueDataflow,1
java.edu.umd.cs.findbugs.detect.LostLoggerDueToWeakReference,12
java.edu.umd.cs.findbugs.JavaVersionException,2
java.edu.umd.cs.findbugs.classfile.IAnalysisCache,6
java.edu.umd.cs.findbugs.ba.ClassSummary,6
java.edu.umd.cs.findbugs.cloudInterface.CloudFactory,1
java5.edu.umd.cs.findbugs.gui2.MainFrameHelper,4
java.edu.umd.cs.findbugs.util.ContainsCamelCaseWordStringMatcher,4
junit.edu.umd.cs.findbugs.ba.ch.Subtypes2Test,2
java.edu.umd.cs.findbugs.cloud.NameLookup,2
tools.edu.umd.cs.findbugs.tools.FilterPropertyDatabase,6
java.edu.umd.cs.findbugs.ba.obl.StateSet,9
java.edu.umd.cs.findbugs.ba.ch.Subtypes2,22
junit.edu.umd.cs.findbugs.ba.generic.GenericSignatureParserTest,3
java.edu.umd.cs.findbugs.ba.bcp.SingleInstruction,2
tools.edu.umd.cs.findbugs.tools.xml.CheckMessages,7
java.edu.umd.cs.findbugs.detect.InfiniteRecursiveLoop2,4
java.edu.umd.cs.findbugs.detect.IteratorIdioms,3
java.edu.umd.cs.findbugs.ba.AbstractClassMember,2
java.edu.umd.cs.findbugs.util.Multiset,12
junit.edu.umd.cs.findbugs.util.ClassNameTest,5
java5.edu.umd.cs.findbugs.gui2.FindBugsFBAFileFilter,2
java.edu.umd.cs.findbugs.ba.bcp.FieldVariable,3
junit.edu.umd.cs.findbugs.ba.SignatureParserTest,2
java.edu.umd.cs.findbugs.filter.CompoundMatcher,3
java.edu.umd.cs.findbugs.ResourceCollection,2
java.edu.umd.cs.findbugs.jaif.JAIFToken,3
java.edu.umd.cs.findbugs.cloud.db.LocalNameLookup,2
java.edu.umd.cs.findbugs.ba.BasicBlock,7
java.edu.umd.cs.findbugs.ba.XField,3
java.edu.umd.cs.findbugs.FilterBugReporter,3
java.edu.umd.cs.findbugs.FindBugs,39
java.edu.umd.cs.findbugs.annotations.DischargesObligation,2
java.edu.umd.cs.findbugs.charsets.SourceCharset,1
java.edu.umd.cs.findbugs.detect.AppendingToAnObjectOutputStream,2
java.edu.umd.cs.findbugs.DelegatingBugReporter,4
java5.edu.umd.cs.findbugs.gui2.FBFileChooser,2
junit.edu.umd.cs.findbugs.visitclass.DismantleBytecodeTest,3
java.edu.umd.cs.findbugs.ba.type.TopType,2
java.edu.umd.cs.findbugs.ba.ClassNotFoundExceptionParser,4
java.edu.umd.cs.findbugs.ba.vna.AvailableLoad,2
java.edu.umd.cs.findbugs.ba.obl.package-info,3
java.edu.umd.cs.findbugs.BugAccumulator,15
java.edu.umd.cs.findbugs.ba.vna.LoadedFieldSet,2
java.edu.umd.cs.findbugs.annotations.SuppressWarnings,6
obsolete.edu.umd.cs.findbugs.gui.AnalysisErrorDialog,4
java.edu.umd.cs.findbugs.classfile.IAnalysisEngineRegistrar,2
java.edu.umd.cs.findbugs.classfile.IMethodAnalysisEngine,2
java.edu.umd.cs.findbugs.ba.bcp.Monitorenter,2
java.edu.umd.cs.findbugs.detect.RefComparisonWarningProperty,6
java5.edu.umd.cs.findbugs.gui2.FindBugsFBPFileFilter,2
java.edu.umd.cs.findbugs.detect.UselessSubclassMethod,6
java.edu.umd.cs.findbugs.detect.FindOpenStream,10
java.edu.umd.cs.findbugs.PropertyBundle,8
java.edu.umd.cs.findbugs.cloudInterface.Cloud,1
java.edu.umd.cs.findbugs.ba.obl.State,2
java.edu.umd.cs.findbugs.ba.vna.ValueNumberDataflow,3
java.edu.umd.cs.findbugs.detect.BooleanReturnNull,5
java.edu.umd.cs.findbugs.classfile.ICodeBase,3
java.edu.umd.cs.findbugs.ba.type.ExceptionObjectType,2
java.edu.umd.cs.findbugs.ba.InstructionHandleMap,2
java.edu.umd.cs.findbugs.detect.DumbMethods,54
java.edu.umd.cs.findbugs.ba.AbstractDataflowTestDriver,1
java.edu.umd.cs.findbugs.ba.MethodHash,4
java.edu.umd.cs.findbugs.gui2.CloudCommentsPaneSwing,5
java.edu.umd.cs.findbugs.classfile.engine.SelfMethodCalls,4
java.edu.umd.cs.findbugs.BytecodeScanningDetector,3
java.edu.umd.cs.findbugs.classfile.impl.DirectoryCodeBase,4
java.edu.umd.cs.findbugs.ba.ObjectTypeFactory,6
java.edu.umd.cs.findbugs.ba.TestCaseDetector,2
java5.edu.umd.cs.findbugs.gui2.BugSet,9
java.edu.umd.cs.findbugs.gui.RunAnalysisDialog,2
java.edu.umd.cs.findbugs.ba.CFGPrinter,4
java.edu.umd.cs.findbugs.ba.vna.ValueNumberFrame,9
java.edu.umd.cs.findbugs.annotations.DefaultAnnotation,6
java.edu.umd.cs.findbugs.classfile.engine.bcel.UnpackedBytecodeCallback,2
antTask.edu.umd.cs.findbugs.anttask.MineBugHistoryTask,2
java.edu.umd.cs.findbugs.FindBugsMain,6
java.edu.umd.cs.findbugs.WarningSuppressor,2
java.net.jcip.annotations.GuardedBy,2
junit.edu.umd.cs.findbugs.config.ProjectFilterSettingsTest,5
java.edu.umd.cs.findbugs.graph.Graph,2
java.edu.umd.cs.findbugs.visitclass.DismantleBytecode,19
junit.edu.umd.cs.findbugs.jaif.JAIFScannerTest,2
java.edu.umd.cs.findbugs.ba.bcp.Load,2
java.edu.umd.cs.findbugs.ba.PutfieldScanner,5
java.edu.umd.cs.findbugs.ResourceTrackingDetector,6
gui.edu.umd.cs.findbugs.gui2.FilterMatcher,1
java.edu.umd.cs.findbugs.annotations.package-info,3
java.edu.umd.cs.findbugs.ba.jsr305.DirectlyRelevantTypeQualifiersDatabase,4
java.edu.umd.cs.findbugs.CallSite,2
java.edu.umd.cs.findbugs.PluginException,2
java.edu.umd.cs.findbugs.ba.ReverseDepthFirstSearch,2
java.edu.umd.cs.findbugs.ba.bcp.Opcode,2
java.edu.umd.cs.findbugs.ba.Debug,2
java.edu.umd.cs.findbugs.annotations.DefaultAnnotationForMethods,3
java5.edu.umd.cs.findbugs.gui2.BugSaver,3
gui.edu.umd.cs.findbugs.gui2.FilterFactory,2
java5.edu.umd.cs.findbugs.annotations.DesireWarning,1
java.edu.umd.cs.findbugs.detect.FindCircularDependencies,3
java.edu.umd.cs.findbugs.detect.FindFloatMath,2
java.edu.umd.cs.findbugs.ba.type.BottomType,2
java.edu.umd.cs.findbugs.workflow.MineBugHistory,13
java.edu.umd.cs.findbugs.classfile.package-info,4
java.edu.umd.cs.findbugs.detect.FindNonShortCircuit,2
java.edu.umd.cs.findbugs.ba.generic.GenericSignatureParser,6
java.edu.umd.cs.findbugs.ba.LiveLocalStoreDataflow,2
java.edu.umd.cs.findbugs.Detector2,2
java.edu.umd.cs.findbugs.detect.DroppedException,9
java.edu.umd.cs.findbugs.detect.BadSyntaxForRegularExpression,8
tools.edu.umd.cs.findbugs.tools.FilterAndCombineBitfieldPropertyDatabase,8
java.edu.umd.cs.findbugs.detect.ReflectiveClasses,4
java.edu.umd.cs.findbugs.xml.XMLWriteable,2
java.edu.umd.cs.findbugs.detect.URLProblems,2
java.edu.umd.cs.findbugs.classfile.ICodeBaseEntry,3
java.edu.umd.cs.findbugs.ba.jsr305.FindBugsDefaultAnnotations,4
java.edu.umd.cs.findbugs.ba.generic.GenericUtilities,12
java.edu.umd.cs.findbugs.classfile.impl.DelegatingCodeBaseIterator,2
java.edu.umd.cs.findbugs.classfile.impl.ZipCodeBaseFactory,5
java.edu.umd.cs.findbugs.util.MultiMap,6
java.edu.umd.cs.findbugs.detect.IntCast2LongAsInstant,8
java.edu.umd.cs.findbugs.ba.RepositoryClassParser,4
java.edu.umd.cs.findbugs.ba.npe.ParameterNullnessProperty,1
java.edu.umd.cs.findbugs.gui.ConsoleLogger,1
junit.edu.umd.cs.findbugs.cloud.appEngine.MockAppEngineCloudClient,1
java.edu.umd.cs.findbugs.config.InvocationEnvironment,2
java.edu.umd.cs.findbugs.util.SubtypeTypeMatcher,5
java.edu.umd.cs.findbugs.ba.AnnotationEnumeration,3
java.edu.umd.cs.findbugs.IntAnnotation,5
java.edu.umd.cs.findbugs.props.PriorityAdjustment,5
java.edu.umd.cs.findbugs.workflow.CloudReport,4
gui.edu.umd.cs.findbugs.gui2.MainFrameComponentFactory,9
java.edu.umd.cs.findbugs.classfile.engine.bcel.ObligationDataflowFactory,4
obsolete.edu.umd.cs.findbugs.gui.AnalysisRun,3
java.edu.umd.cs.findbugs.userAnnotations.UserAnnotationPlugin,4
java.edu.umd.cs.findbugs.detect.SuperfluousInstanceOf,2
java.edu.umd.cs.findbugs.ba.jsr305.ParameterAnnotationAccumulator,5
java.edu.umd.cs.findbugs.props.AbstractWarningProperty,2
java.edu.umd.cs.findbugs.BugDesignation,16
java.edu.umd.cs.findbugs.ba.npe.LocationWhereValueBecomesNull,2
java.edu.umd.cs.findbugs.detect.BuildUnconditionalParamDerefDatabase,12
junit.edu.umd.cs.findbugs.ba.generic.GenericUtilitiesTest,4
java.edu.umd.cs.findbugs.ba.generic.package-info,1
java5.edu.umd.cs.findbugs.gui2.HashList,2
java.edu.umd.cs.findbugs.annotations.Priority,4
gui.edu.umd.cs.findbugs.gui2.ProjectSettings,2
java.edu.umd.cs.findbugs.cloud.NotSignedInException,2
java.edu.umd.cs.findbugs.xml.QuoteMetaCharacters,3
java.edu.umd.cs.findbugs.classfile.engine.bcel.DefinitelyNullSetDataflowFactory,3
java.edu.umd.cs.findbugs.detect.CbeckMustOverrideSuperAnnotation,3
java5.edu.umd.cs.findbugs.gui2.ClearGuiSaveState,3
java.edu.umd.cs.findbugs.graph.AbstractEdge,4
java.edu.umd.cs.findbugs.jaif.JAIFSyntaxException,2
java.edu.umd.cs.findbugs.ba.AnalysisFeatures,5
junit.edu.umd.cs.findbugs.detect.IncompatMaskTest,4
java.edu.umd.cs.findbugs.ba.PruneUnconditionalExceptionThrowerEdges,10
java.edu.umd.cs.findbugs.detect.FindLocalSelfAssignment2,3
java.edu.umd.cs.findbugs.cloud.username.AppEngineNameLookup,18
java.edu.umd.cs.findbugs.bcel.generic.NULL2Z,3
java.edu.umd.cs.findbugs.ba.npe.NullValueUnconditionalDeref,3
java.edu.umd.cs.findbugs.detect.FindBadCast,2
java.edu.umd.cs.findbugs.config.ProjectFilterSettings,7
java.edu.umd.cs.findbugs.props.WarningPropertySet,9
java.edu.umd.cs.findbugs.cloud.appEngine.AppEngineCloudNetworkClient,2
java.edu.umd.cs.findbugs.plugins.DuplicatePluginIdDescriptor,3
java.edu.umd.cs.findbugs.visitclass.BetterVisitor,2
java.edu.umd.cs.findbugs.detect.IOStreamFactory,2
java.edu.umd.cs.findbugs.ba.obl.ObligationPolicyDatabaseAction,5
java.edu.umd.cs.findbugs.ba.npe.NullDerefAndRedundantComparisonCollector,6
gui.edu.umd.cs.findbugs.sourceViewer.JavaScanner,1
java.edu.umd.cs.findbugs.ba.Frame,7
junit.edu.umd.cs.findbugs.cloud.appEngine.AppEngineCloudCallbackTests,1
java.edu.umd.cs.findbugs.filter.PriorityMatcher,2
java.edu.umd.cs.findbugs.gui.LogSync,1
java.edu.umd.cs.findbugs.detect.DefaultEncodingDetector,8
java.edu.umd.cs.findbugs.classfile.engine.bcel.LoadDataflowFactory,2
java.edu.umd.cs.findbugs.ba.jsr305.ParameterAnnotationLookupResult,2
gui.edu.umd.cs.findbugs.gui2.FindBugsFBPFileFilter,1
java.edu.umd.cs.findbugs.AnalysisCacheToRepositoryAdapter,2
java.edu.umd.cs.findbugs.filter.MemberMatcher,5
java.edu.umd.cs.findbugs.asm.ClassNodeDetector,3
java.edu.umd.cs.findbugs.IGuiCallback,23
gui.edu.umd.cs.findbugs.gui2.CommentsArea,9
java.edu.umd.cs.findbugs.ba.OpcodeStackScanner,9
java.edu.umd.cs.findbugs.ba.npe.ParameterNullnessPropertyDatabase,3
java.edu.umd.cs.findbugs.ba.jsr305.BackwardTypeQualifierDataflowAnalysis,9
java.edu.umd.cs.findbugs.gui.AboutDialog,2
java.edu.umd.cs.findbugs.classfile.ClassNameMismatchException,2
java.edu.umd.cs.findbugs.ba.jsr305.JSR305NullnessAnnotations,2
java.edu.umd.cs.findbugs.detect.TrainUnconditionalDerefParams,5
junit.edu.umd.cs.findbugs.architecture.PackageDependenciesTest,10
java.edu.umd.cs.findbugs.detect.FindUninitializedGet,12
java.edu.umd.cs.findbugs.ba.LockDataflow,2
antTask.edu.umd.cs.findbugs.anttask.FindBugsViewerTask,5
java.edu.umd.cs.findbugs.detect.FindInconsistentSync2,14
java.edu.umd.cs.findbugs.detect.FindHEmismatch,14
java.edu.umd.cs.findbugs.classfile.engine.bcel.CFGFactory,7
java.edu.umd.cs.findbugs.detect.CheckAnalysisContextContainedAnnotation,3
java.edu.umd.cs.findbugs.detect.FindTwoLockWait,3
java.edu.umd.cs.findbugs.ba.type.ThrownException,2
java.edu.umd.cs.findbugs.plugins.DuplicatePluginIdError,1
java.edu.umd.cs.findbugs.graph.MergeVertices,2
java.edu.umd.cs.findbugs.graph.DepthFirstSearch,2
java5.edu.umd.cs.findbugs.gui2.FBFrame,4
java.edu.umd.cs.findbugs.detect.FindRefComparison,57
java.edu.umd.cs.findbugs.cloud.MutableCloudTask,4
antTask.edu.umd.cs.findbugs.anttask.UnionBugs2,8
obsolete.edu.umd.cs.findbugs.ba.npe2.TestNullnessValue,1
java.edu.umd.cs.findbugs.classfile.engine.bcel.DepthFirstSearchFactory,2
java.edu.umd.cs.findbugs.BugReporter,5
java5.edu.umd.cs.findbugs.sourceViewer.JavaScanner,2
java.edu.umd.cs.findbugs.ba.UnresolvedXMethod,19
java.edu.umd.cs.findbugs.detect.FindDeadLocalStores,17
java.edu.umd.cs.findbugs.classfile.engine.bcel.IsNullValueDataflowFactory,3
java.edu.umd.cs.findbugs.xml.Dom4JXMLOutput,4
java.edu.umd.cs.findbugs.FindBugsProgress,3
java.edu.umd.cs.findbugs.ba.AnnotationRetentionDatabase,3
java.edu.umd.cs.findbugs.bugReporter.SuppressionDecorator,11
java.edu.umd.cs.findbugs.ba.jsr305.SourceSinkInfo,3
java.edu.umd.cs.findbugs.PackageMemberAnnotation,14
java.edu.umd.cs.findbugs.ba.obl.ObligationFactory,7
java.edu.umd.cs.findbugs.detect.InconsistentSyncWarningProperty,3
java.edu.umd.cs.findbugs.cloud.db.AppEngineNameLookup,5
java.edu.umd.cs.findbugs.updates.PluginUpdateListener,2
java.edu.umd.cs.findbugs.ba.AnalysisCacheToAnalysisContextAdapter,13
java.edu.umd.cs.findbugs.classfile.engine.bcel.LiveLocalStoreDataflowFactory,3
java.edu.umd.cs.findbugs.cloud.OnlineCloud,1
java.edu.umd.cs.findbugs.config.CommandLine,12
java5.edu.umd.cs.findbugs.gui2.AbstractSwingGuiCallback,4
java.edu.umd.cs.findbugs.annotations.OverrideMustInvoke,5
java.edu.umd.cs.findbugs.ba.XFactory,13
java.edu.umd.cs.findbugs.ba.npe.IsNullConditionDecision,4
java.edu.umd.cs.findbugs.util.ProfilingMapCache,3
java.edu.umd.cs.findbugs.detect.ResolveAllReferences,2
java.edu.umd.cs.findbugs.launchGUI.LaunchGUI,3
java.edu.umd.cs.findbugs.classfile.engine.bcel.AssignedFieldMapFactory,2
java.edu.umd.cs.findbugs.ba.bcp.New,2
junit.edu.umd.cs.findbugs.ba.type.TypeFrameModelingVisitorTest,2
java.edu.umd.cs.findbugs.filter.MethodMatcher,4
java.edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifier,2
java.edu.umd.cs.findbugs.IClassScreener,2
java.edu.umd.cs.findbugs.IFindBugsEngine,6
java.edu.umd.cs.findbugs.xml.XMLOutput,3
java.edu.umd.cs.findbugs.graph.VertexChooser,2
java.edu.umd.cs.findbugs.util.DualKeyHashMap,4
java.edu.umd.cs.findbugs.ba.obl.ObligationPolicyDatabase,6
java.edu.umd.cs.findbugs.workflow.RebornIssues,7
java.edu.umd.cs.findbugs.detect.CrossSiteScripting,12
java.edu.umd.cs.findbugs.ba.obl.ObligationPolicyDatabaseEntry,5
java.edu.umd.cs.findbugs.ba.BytecodeScanner,2
junit.edu.umd.cs.findbugs.ClassScreenerTest,2
java.edu.umd.cs.findbugs.classfile.impl.NestedZipFileCodeBaseLocator,2
java.edu.umd.cs.findbugs.ba.npe2.Decision,2
java.edu.umd.cs.findbugs.JavaVersion,3
java.edu.umd.cs.findbugs.detect.IncompatMask,6
