Component, CC
net.sf.jabref.export.layout.format.AuthorFirstAbbrLastCommas,3
net.sf.jabref.export.layout.format.RisAuthors,1
net.sf.jabref.undo.UndoableKeyChange,2
net.sf.jabref.export.layout.format.FirstPage,3
tests.net.sf.jabref.export.layout.format.AuthorLastFirstOxfordCommasTest,1
net.sf.jabref.export.layout.format.RisMonth,1
antlr.TokenStreamBasicFilter,2
net.sf.jabref.gui.FieldComparator,2
net.sf.jabref.imports.dblppp.src.net.sf.jabref.imports.ws.DBLPPlusPlusPort,1
net.sf.jabref.SidePaneManager,21
net.sf.jabref.imports.SPIRESFetcher,3
net.sf.jabref.external.PushToApplicationAction,7
net.sf.jabref.bst.Bst,2
net.sf.jabref.StrictDuplicateSearch,5
antlr.ANTLRParser,2
net.sf.jabref.GeneralRenderer,10
antlr.RuleEndElement,2
antlr.Parser,2
net.sf.jabref.export.OOCalcDatabase,9
net.sf.jabref.external.PushToApplicationButton,13
antlr.debug.InputBufferAdapter,1
com.incors.plaf.kunststoff.KunststoffInternalFrameUI,2
com.incors.plaf.kunststoff.KunststoffScrollButton,1
net.sf.jabref.EntryComparator,16
net.sf.jabref.imports.dblppp.trunk.net.sf.jabref.imports.dblppp.src.net.sf.jabref.imports.ws.DBLPPlusPlusBindingStub,1
gnu.dtools.ritopt.OptionRegistrar,1
net.sf.jabref.TitleLabel,2
net.sf.jabref.search.SearchExpressionTreeParserTokenTypes,6
net.sf.jabref.label.BookLabelRule,3
net.sf.jabref.gui.FirstColumnComparator,5
net.sf.jabref.oo.ConnectionLostException,1
net.sf.jabref.imports.MedlineImporter,6
antlr.Grammar,2
net.sf.jabref.groups.GroupDialog,44
net.sf.jabref.export.RtfSelection,2
gnu.dtools.ritopt.OptionEvent,2
net.sf.jabref.search.SearchExpressionParser,12
net.sf.jabref.PreviewPanel,26
antlr.StringLiteralElement,2
tests.net.sf.jabref.export.layout.format.AuthorLastFirstAbbrCommasTest,1
jabref-mrdlib.src.java.spl.gui.ImportDialog,6
net.sf.jabref.FocusRequester,3
net.sf.jabref.bst.BibtexWidth,1
net.sf.jabref.export.layout.AbstractParamLayoutFormatter,2
net.sf.jabref.export.VerifyingWriter,2
antlr.ANTLRLexer,2
com.incors.plaf.kunststoff.KunststoffToggleButtonUI,1
antlr.collections.impl.BitSet,1
net.sf.jabref.export.layout.format.RemoveTilde,1
net.sf.jabref.EntryEditorTabList,6
com.jgoodies.uif_lite.panel.SimpleInternalFrame,3
net.sf.jabref.EntryTypeDialog,9
net.sf.jabref.imports.RisImporter,23
net.sf.jabref.oo.OOBibBase,31
tests.net.sf.jabref.bst.BibtexCaseChangerTest,1
com.incors.plaf.kunststoff.KunststoffCheckBoxIcon,2
net.sf.jabref.FileTab,3
net.sf.jabref.GUIGlobals,155
gnu.dtools.ritopt.OptionNotifier,1
net.sf.jabref.search.NoSearchMatcher,2
antlr.debug.MessageEvent,1
gnu.dtools.ritopt.ByteOption,1
net.sf.jabref.imports.SPIRESBibtexFilterReader,2
net.sf.jabref.external.SynchronizeFileField,14
net.sf.jabref.export.IExportFormatProvider,1
net.sf.jabref.plugin.util.SubParameterAccessor,2
antlr.TreeElement,2
tests.net.sf.jabref.imports.RISImporterTest,1
net.sf.jabref.oo.CitationManager,2
net.sf.jabref.util.EncryptionNotSupportedException,1
net.sf.jabref.imports.CiteSeerCitationHandler,4
antlr.CommonAST,2
net.sf.jabref.collab.FileUpdateMonitor,15
antlr.debug.ParserController,1
net.sf.jabref.BibtexParser,5
net.sf.jabref.plugin.PluginInstallerAction,4
net.sf.jabref.imports.PdfXmpImporter,2
antlr.actions.cpp.ActionLexerTokenTypes,1
net.sf.jabref.export.layout.format.FileLink,4
net.sf.jabref.groups.AbstractGroup,16
tests.net.sf.jabref.bst.TextPrefixFunctionTest,1
tests.net.sf.jabref.JabRefTestCase,3
com.incors.plaf.kunststoff.GradientTheme,2
net.sf.jabref.plugin.util.CodeGenerator,2
antlr.debug.SyntacticPredicateEvent,1
net.sf.jabref.FieldEditorFocusListener,5
tests.net.sf.jabref.export.layout.format.ResolvePDFTest,1
net.sf.jabref.wizard.integrity.gui.IntegrityWizard,10
tests.net.sf.jabref.imports.OAI2ImportTest,8
net.sf.jabref.groups.SearchGroup,23
antlr.JavaCharFormatter,2
net.sf.jabref.export.layout.LayoutHelper,17
tests.net.sf.jabref.export.layout.format.AuthorAndsReplacerTest,2
net.sf.jabref.gui.FileListTableModel,10
net.sf.jabref.export.layout.format.AuthorLastFirstAbbrOxfordCommas,1
net.sf.jabref.bst.VMException,1
antlr.debug.DebuggingParser,1
com.incors.plaf.kunststoff.ModifiedDefaultListCellRenderer,1
net.sf.jabref.plugin.core.generated._JabRefPlugin,7
antlr.debug.Tracer,1
net.sf.jabref.SidePane,12
net.sf.jabref.search.SearchMatcher,4
net.sf.jabref.oo.CitationManager,1
net.sf.jabref.export.layout.format.Number,1
tests.net.sf.jabref.labelPattern.AllTests,1
net.sf.jabref.gui.FieldWeightDialog,6
net.sf.jabref.wizard.text.gui.HintListModel,4
net.sf.jabref.JabRefPreferences,202
net.sf.jabref.export.layout.format.FixAuthorLastFirst,3
antlr.PreservingFileWriter,1
net.sf.jabref.external.IconSelection,2
net.sf.jabref.KeyBindingsDialog,12
net.sf.jabref.IncrementalSearcher,4
net.sf.jabref.NameFormatterTab,5
net.sf.jabref.imports.MedlineFetcher,38
net.sf.jabref.export.layout.format.AuthorOrgSci,1
net.sf.jabref.imports.PostOpenAction,1
antlr.ParseTreeToken,1
net.sf.jabref.export.ExportComparator,2
net.sf.jabref.AdvancedTab,24
net.sf.jabref.labelPattern.ResolveDuplicateLabelDialog,1
spl.listener.LabelLinkListener,2
net.sf.jabref.oo.UndefinedBibtexEntry,1
net.sf.jabref.search.BasicSearch,5
antlr.HTMLCodeGenerator,2
net.sf.jabref.about.ExtendedInfoPanel,3
net.sf.jabref.MarkedComparator,4
antlr.TokenQueue,2
net.sf.jabref.imports.ACMDigitalLibraryFetcher,3
net.sf.jabref.gui.components.JPanelYBoxPreferredSize,2
net.sf.jabref.imports.dblppp.src.net.sf.jabref.imports.ws.DBLPPlusPlusPortProxy,1
net.sf.jabref.plugin.SidePanePlugin,3
net.sf.jabref.TabLabelPattern,23
antlr.debug.TraceAdapter,1
net.sf.jabref.imports.JSTORFetcher2,5
net.sf.jabref.export.xml.src.net.sf.jabref.export.xml.XmlFormat,2
net.sf.jabref.groups.UndoableSortSubgroups,2
net.sf.jabref.about.TextBlock,3
net.sf.jabref.RegExpRule,10
net.sf.jabref.export.layout.format.AuthorLastFirstCommas,3
net.sf.jabref.oo.AdvancedCiteDialog,1
net.sf.jabref.JabRefMain,4
net.sf.jabref.SearchManager2,53
net.sf.jabref.gui.GlazedEntrySorter,6
antlr.ZeroOrMoreBlock,2
com.incors.plaf.kunststoff.KunststoffLookAndFeel,1
net.sf.jabref.gui.EntryTypeList,4
tests.net.sf.jabref.export.layout.HTMLCharsTest,1
gnu.dtools.ritopt.StringOption,2
net.sf.jabref.export.layout.format.IfPlural,1
net.sf.jabref.export.layout.format.DOIStrip,1
net.sf.jabref.bst.BstParser,4
net.sf.jabref.SearchRuleSet,4
net.sf.jabref.imports.dblppp.trunk.net.sf.jabref.imports.dblppp.src.net.sf.jabref.imports.dblppp.generated._JabRefDBLPppPlugin,1
net.sf.jabref.ContentSelectorDialog,9
net.sf.jabref.imports.ImportFormat,5
net.sf.jabref.autocompleter.AutoCompleterFactory,1
net.sf.jabref.collab.StringChange,6
net.sf.jabref.imports.dblppp.src.net.sf.jabref.imports.ws.DBLPPlusPlusServiceLocator,1
net.sf.jabref.groups.QuotedStringTokenizer,2
net.sf.jabref.collab.Change,3
net.sf.jabref.util.TypeOr,1
net.sf.jabref.wizard.integrity.gui.IntegrityMessagePanel,9
net.sf.jabref.ErrorMessageDisplay,2
net.sf.jabref.oo.OOTestPanel,2
net.sf.jabref.external.FileDirectoryUpgradeWarning,2
com.jgoodies.uif_lite.component.UIFSplitPane,1
net.sf.jabref.msbib.MSBibEntry,10
net.sf.jabref.export.layout.format.CurrentDate,1
net.sf.jabref.external.ExternalFileTypeEntryEditor,10
net.sf.jabref.SearchRule,3
net.sf.jabref.imports.dblppp.trunk.net.sf.jabref.imports.dblppp.src.net.sf.jabref.imports.dblppp.DBLPppQuerist,1
net.sf.jabref.oo.ConnectionLostException,1
net.sf.jabref.FieldNameLabel,5
antlr.preprocessor.Tool,1
net.sf.jabref.BasePanel,266
com.incors.plaf.kunststoff.KunststoffScrollBarUI,1
net.sf.jabref.export.ExportCustomizationDialog,11
antlr.collections.Enumerator,1
net.sf.jabref.groups.ExplicitGroup,24
net.sf.jabref.FieldComparator,11
spl.DocumentWrapper,1
net.sf.jabref.export.layout.format.CompositeFormat,1
net.sf.jabref.external.PushToWinEdt,10
net.sf.jabref.oo.StyleDirectoriesPanel,1
tests.net.sf.jabref.bst.BibtexPurifyTest,1
net.sf.jabref.collab.EntryAddChange,7
antlr.build.ANTLR,1
net.sf.jabref.DuplicateSearch,18
net.sf.jabref.imports.dblppp.trunk.net.sf.jabref.imports.dblppp.src.net.sf.jabref.imports.ws.Sequence,1
antlr.build.StreamScarfer,1
net.sf.jabref.export.layout.format.AuthorLastFirstAbbreviator,14
spl.listener.SplDatabaseChangeListener,1
net.sf.jabref.collab.GroupAddOrRemove,4
net.sf.jabref.about.AboutTextLine,3
net.sf.jabref.external.AccessLinksForEntries,5
jabref-mrdlib.src.java.spl.PdfImporter,2
net.sf.jabref.EntryEditor,148
net.sf.jabref.Worker,1
net.sf.jabref.groups.UndoableModifyGroup,3
net.sf.jabref.MedlineFetcher,3
net.sf.jabref.export.layout.format.AuthorLastFirstOxfordCommas,1
net.sf.jabref.export.layout.format.WrapFileLinks,3
net.sf.jabref.export.ExportFormat,12
net.sf.jabref.external.ScienceDirectPdfDownload,2
net.sf.jabref.export.layout.format.RisKeywords,1
net.sf.jabref.imports.BiomailImporter,6
net.sf.jabref.collab.ChangeScanner,19
net.sf.jabref.bst.BibtexTextPrefix,1
antlr.actions.csharp.ActionLexerTokenTypes,1
antlr.CharStreamException,2
net.sf.jabref.export.OpenOfficeDocumentCreator,6
net.sf.jabref.external.WriteXMPAction,6
antlr.BlockWithImpliedExitPath,2
com.incors.plaf.kunststoff.KunststoffMenuUI,1
net.sf.jabref.IdComparator,2
antlr.collections.impl.LLCell,1
tests.net.sf.jabref.imports.AutoImportTest,2
net.sf.jabref.label.HandleDuplicateWarnings,1
net.sf.jabref.DatabaseSearch,16
antlr.debug.ParseTreeDebugParser,1
com.example.plugin2.Plugin2Panel,1
net.sf.jabref.export.xml.test.net.sf.jabref.export.xml.JabRefXmlPluginTest,1
net.sf.jabref.GlobalFocusListener,3
net.sf.jabref.net.URLDownload,10
antlr.debug.MessageAdapter,1
net.sf.jabref.export.layout.format.RemoveWhitespace,2
net.sf.jabref.undo.UndoableStringChange,2
net.sf.jabref.imports.dblppp.trunk.net.sf.jabref.imports.dblppp.src.net.sf.jabref.imports.ws.DBLPPlusPlusServiceLocator,1
net.sf.jabref.imports.dblppp.trunk.net.sf.jabref.imports.dblppp.src.net.sf.jabref.imports.ws.DBLPPlusPlusPort,1
net.sf.jabref.oo.OOBibBase,3
antlr.ParserSharedInputState,2
net.sf.jabref.oo.OOUtil,9
antlr.debug.LLkDebuggingParser,1
antlr.debug.InputBufferEventSupport,1
antlr.DefaultToolErrorHandler,2
antlr.CharLiteralElement,2
net.sf.jabref.bst.BstLexer,4
spl.gui.ImportDialog,6
net.sf.jabref.oo.AlphanumericComparator,1
gnu.dtools.ritopt.LongOption,2
net.sf.jabref.HelpContent,17
net.sf.jabref.ExternalProgramsTab,6
antlr.debug.NewLineListener,1
net.sf.jabref.GenFieldsCustomizer,6
net.sf.jabref.export.layout.FieldLayout,2
antlr.LLkGrammarAnalyzer,2
net.sf.jabref.oo.BibtexEntryNotFoundException,1
net.sf.jabref.export.layout.format.RemoveBrackets,2
net.sf.jabref.SidePaneHeader,10
gnu.dtools.ritopt.ShortOption,1
gnu.dtools.ritopt.OptionModificationException,1
antlr.GrammarSymbol,2
net.sf.jabref.SearchManager,1
net.sf.jabref.imports.BiblioscapeImporter,6
net.sf.jabref.undo.UndoableInsertString,3
net.sf.jabref.groups.UndoableAddOrRemoveGroup,3
net.sf.jabref.autocompleter.CrossrefAutoCompleter,1
antlr.ExceptionHandler,2
antlr.ANTLRTokenTypes,2
net.sf.jabref.imports.CiteSeerFetcher,36
net.sf.jabref.external.FileLinksUpgradeWarning,9
gnu.dtools.ritopt.OptionMenu,3
net.sf.jabref.imports.ImportMenuItem,35
net.sf.jabref.external.UpgradeExternalLinks,2
net.sf.jabref.oo.StyleSelectDialog,2
net.sf.jabref.sql.SQLutil,12
net.sf.jabref.BaseAction,1
net.sf.jabref.gui.WaitForSaveOperation,1
net.sf.jabref.oo.UndefinedParagraphFormatException,1
net.sf.jabref.PreambleEditor,12
antlr.CharScanner,2
net.sf.jabref.CustomEntryType,6
net.sf.jabref.export.layout.format.CreateDocBookAuthors,11
net.sf.jabref.oo.UndefinedParagraphFormatException,1
net.sf.jabref.gui.IsMarkedComparator,3
antlr.CodeGenerator,2
net.sf.jabref.external.UnknownExternalFileType,3
net.sf.jabref.TablePrefsTab,46
jabref-mrdlib.src.java.net.sf.jabref.BasePanel,1
antlr.SynPredBlock,2
tests.net.sf.jabref.export.layout.format.HTMLParagraphsTest,1
net.sf.jabref.gui.DatabasePropertiesDialog,12
antlr.CharStreamIOException,2
antlr.collections.List,1
tests.net.sf.jabref.TestUtils,1
com.incors.plaf.kunststoff.KunststoffUtilities,1
net.sf.jabref.AppearancePrefsTab,7
antlr.CSharpNameSpace,1
gnu.dtools.ritopt.CharOption,1
net.sf.jabref.search.SearchExpression,8
gnu.dtools.ritopt.NotifyOption,3
net.sf.jabref.export.PluginBasedExportFormat,3
net.sf.jabref.EntryTableModel,48
net.sf.jabref.msbib.MSBibDatabase,3
net.sf.jabref.imports.PdfContentImporter,8
net.sf.jabref.JabRef,128
net.sf.jabref.autocompleter.AbstractAutoCompleter,2
net.sf.jabref.export.SaveException,5
net.sf.jabref.collab.FileUpdatePanel,12
net.sf.jabref.EntryCustomizationDialog,15
tests.net.sf.jabref.AuthorListTest,4
net.sf.jabref.CheckBoxMessage,2
net.sf.jabref.undo.UndoableChangeType,1
antlr.SatherBlockFinishingInfo,2
wsi.ra.tool.ExternalHelper,1
net.sf.jabref.imports.dblppp.trunk.net.sf.jabref.imports.dblppp.test.net.sf.jabref.imports.dblppp.JabRefDBLPppPluginTest,1
net.sf.jabref.gui.ColorSetupPanel,7
net.sf.jabref.imports.ParserResult,19
net.sf.jabref.imports.OvidImporter,12
antlr.debug.ParserMatchEvent,1
net.sf.jabref.oo.StyleDirectoriesPanel,2
net.sf.jabref.collab.StringRemoveChange,7
jabref-mrdlib.src.java.spl.listener.SplDatabaseChangeListener,1
tests.net.sf.jabref.export.layout.format.BibtexNameLayoutFormatterTest,3
antlr.JavaBlockFinishingInfo,2
antlr.CSharpBlockFinishingInfo,1
tests.net.sf.jabref.export.layout.format.AllTests,7
net.sf.jabref.export.layout.format.AuthorLF_FF,1
net.sf.jabref.external.PushToEmacs,16
net.sf.jabref.CallBack,1
net.sf.jabref.undo.NamedCompound,5
net.sf.jabref.gui.GenFieldsCustomizer,9
antlr.debug.DebuggingCharScanner,1
gnu.dtools.ritopt.OptionListener,1
tests.net.sf.jabref.imports.BibtexParserTest,13
antlr.AlternativeBlock,2
jabref-mrdlib.src.java.net.sf.jabref.external.DroppedFileHandler,1
antlr.debug.misc.JTreeASTModel,1
antlr.collections.impl.VectorEnumeration,1
wsi.ra.types.StringInt,1
antlr.Token,2
net.sf.jabref.FieldTextArea,26
net.sf.jabref.export.xml.src.net.sf.jabref.export.xml.XmlFormatProvider,1
antlr.TokenStreamHiddenTokenFilter,2
net.sf.jabref.groups.RemoveFromGroupAction,3
net.sf.jabref.imports.ScifinderImporter,11
net.sf.jabref.autocompleter.NameFieldAutoCompleter,2
net.sf.jabref.BibtexEntryType,16
antlr.preprocessor.PreprocessorTokenTypes,1
antlr.debug.DebuggingInputBuffer,1
com.incors.plaf.kunststoff.KunststoffCheckBoxUI,2
net.sf.jabref.undo.UndoableFieldChange,3
net.sf.jabref.SimpleSearchRule,9
jabref-mrdlib.src.java.spl.gui.MetaDataListDialog,8
antlr.JavaCodeGenerator,2
antlr.collections.impl.VectorEnumerator,1
net.sf.jabref.imports.IEEEXploreFetcher,20
net.sf.jabref.sql.DbImportAction,1
net.sf.jabref.util.TXMLReader,3
net.sf.jabref.imports.RepecNepImporter,7
net.sf.jabref.wizard.text.TagToMarkedTextStore,4
net.sf.jabref.export.layout.EntryLayout,2
net.sf.jabref.imports.OAI2Fetcher,15
spl.SplWebClient,1
net.sf.jabref.labelPattern.LabelPattern,6
net.sf.jabref.imports.ACMPortalFetcher,2
gnu.dtools.ritopt.Options,9
net.sf.jabref.imports.dblppp.src.net.sf.jabref.imports.dblppp.JabRefDBLPppPlugin,2
net.sf.jabref.imports.CsaImporter,6
antlr.collections.Stack,1
net.sf.jabref.external.ExternalFileMenuItem,9
net.sf.jabref.bst.FormatNameFunction,2
net.sf.jabref.groups.GroupsTree,33
net.sf.jabref.imports.dblppp.src.net.sf.jabref.imports.dblppp.KeyMapper,1
antlr.debug.TraceEvent,1
antlr.debug.misc.ASTFrame,1
net.sf.jabref.export.layout.format.Default,1
antlr.ASTFactory,2
net.sf.jabref.ReplaceStringDialog,7
tests.net.sf.jabref.export.layout.LayoutEntryTest,1
net.sf.jabref.oo.StyleSelectDialog,1
net.sf.jabref.collab.ChangeDisplayDialog,7
net.sf.jabref.about.HighlightFilter,3
antlr.CommonToken,2
net.sf.jabref.JTextAreaWithHighlighting,3
com.incors.plaf.kunststoff.KunststoffTabbedPaneUI,1
net.sf.jabref.imports.dblppp.src.net.sf.jabref.imports.dblppp.DBLPppQuerist,1
gnu.dtools.ritopt.OptionModifiable,1
net.sf.jabref.label.KeyWord,1
net.sf.jabref.external.ConfirmCloseFileListEntryEditor,1
net.sf.jabref.journals.AbbreviateAction,6
antlr.collections.impl.IndexedVector,1
tests.net.sf.jabref.export.layout.format.AuthorFirstLastCommasTest,1
net.sf.jabref.BibLatexEntryTypes,3
net.sf.jabref.util.DocumentPrinter,2
net.sf.jabref.EntryTypeForm,1
net.sf.jabref.gui.components.JPanelYBoxPreferredHeight,1
antlr.CppCharFormatter,2
net.sf.jabref.imports.ImportFormatReader,69
net.sf.jabref.labelPattern.LabelPatternUtil,49
antlr.RuleBlock,2
net.sf.jabref.external.MoveFileAction,7
net.sf.jabref.collab.InfoPane,1
net.sf.jabref.gui.AutoCompleteListener,8
net.sf.jabref.Globals,144
net.sf.jabref.export.xml.src.net.sf.jabref.export.xml.generated._JabRefXmlPlugin,1
net.sf.jabref.wizard.auximport.AuxSubGenerator,10
net.sf.jabref.oo.OOPreFormatter,1
tests.net.sf.jabref.bst.BibtexNameFormatterTest,1
net.sf.jabref.HelpAction,11
antlr.collections.impl.Vector,1
net.sf.jabref.external.PushToApplication,5
tests.net.sf.jabref.export.layout.format.DOICheckTest,1
net.sf.jabref.undo.UndoableRemoveString,3
antlr.ByteBuffer,2
net.sf.jabref.export.layout.format.XMLChars,7
net.sf.jabref.UrlDragDrop,6
net.sf.jabref.export.ExportToClipboardAction,8
net.sf.jabref.SimpleUrlDragDrop,2
net.sf.jabref.gui.MainTableFormat,15
net.sf.jabref.export.layout.format.FixAuthorFirstLast,3
antlr.actions.java.ActionLexerTokenTypes,1
gnu.dtools.ritopt.DoubleOption,1
net.sf.jabref.groups.UnsupportedVersionException,2
tests.net.sf.jabref.export.layout.format.AuthorFirstFirstTest,1
net.sf.jabref.export.ExportFormats,30
net.sf.jabref.groups.QuickSearchRule,2
net.sf.jabref.gui.IconComparator,2
net.sf.jabref.plugin.PluginCore,7
net.sf.jabref.export.layout.format.NotFoundFormatter,1
net.sf.jabref.gui.components.DnDJTable,3
antlr.debug.SemanticPredicateAdapter,1
net.sf.jabref.FieldContentSelector,25
antlr.debug.ParserEventSupport,1
