Component, CC
org.apache.catalina.tribes.ByteMessage,4
org.apache.catalina.ha.context.ReplicatedContext,4
org.apache.catalina.startup.NamingRuleSet,1
org.apache.tomcat.util.bcel.classfile.StackMapTableEntry,7
org.apache.catalina.tribes.membership.StaticMember,1
org.apache.jasper.compiler.TldLocation,1
org.apache.jasper.runtime.JspWriterImpl,3
javax.el.PropertyNotFoundException,1
org.apache.jasper.compiler.AntCompiler,2
org.apache.catalina.startup.ClusterRuleSetFactory,3
org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor,1
org.apache.catalina.mbeans.ContextEnvironmentMBean,1
org.apache.naming.ContextAccessController,2
javax.servlet.HttpConstraintElement,2
org.apache.tomcat.util.http.fileupload.ParameterParser,2
javax.servlet.MultipartConfigElement,1
org.apache.catalina.core.ApplicationDispatcher,10
org.apache.tomcat.util.net.SocketWrapper,6
org.apache.catalina.core.StandardHostValve,13
org.apache.coyote.ajp.AjpAprProcessor,41
org.apache.catalina.authenticator.SSLAuthenticator,6
org.apache.el.parser.AstPlus,1
org.apache.catalina.deploy.MessageDestinationRef,1
org.apache.jasper.servlet.JspServletWrapper,19
javax.servlet.ServletResponseWrapper,3
org.apache.catalina.startup.CatalinaProperties,11
org.apache.coyote.OutputBuffer,2
org.apache.catalina.valves.PersistentValve,5
javax.servlet.http.HttpServletRequest,3
org.apache.tomcat.util.digester.AbstractRulesImpl,3
org.apache.catalina.core.ContainerBase,23
javax.servlet.ServletRequestEvent,4
org.apache.catalina.util.HexUtils,1
org.apache.tomcat.util.modeler.modules.MbeansDescriptorsDigesterSource,3
org.apache.catalina.deploy.SecurityConstraint,1
org.apache.catalina.authenticator.BasicAuthenticator,3
org.apache.catalina.connector.MapperListener,19
org.apache.coyote.http11.Http11NioProcessor,90
org.apache.tomcat.util.modeler.ManagedBean,5
org.apache.tomcat.util.bcel.classfile.ParameterAnnotationEntry,4
org.apache.tomcat.jni.File,1
org.apache.juli.AsyncFileHandler,1
org.apache.catalina.Executor,1
org.apache.tomcat.util.bcel.classfile.LocalVariable,4
org.apache.jasper.compiler.BeanRepository,1
org.apache.catalina.realm.JAASCallbackHandler,3
org.apache.catalina.tribes.membership.Membership,3
javax.servlet.ServletSecurityElement,1
org.apache.tomcat.util.http.fileupload.ServletFileUpload,2
org.apache.catalina.core.ApplicationTaglibDescriptor,1
org.apache.catalina.deploy.ContextResource,4
org.apache.catalina.core.AsyncListenerWrapper,2
org.apache.tomcat.util.bcel.classfile.InnerClass,4
org.apache.catalina.ssi.SSIPrintenv,3
org.apache.catalina.tribes.ChannelMessage,2
org.apache.jasper.compiler.TagPluginManager,4
org.apache.catalina.util.ContextName,7
org.apache.catalina.Container,6
org.apache.el.parser.AstDynamicExpression,1
javax.servlet.jsp.tagext.VariableInfo,2
org.apache.el.parser.AstMinus,1
org.apache.jasper.compiler.ELNode,3
org.apache.naming.resources.Resource,2
org.apache.tomcat.jni.Error,3
org.apache.jasper.compiler.PageDataImpl,5
org.apache.catalina.tribes.ChannelSender,3
org.apache.coyote.http11.filters.BufferedInputFilter,6
org.apache.tomcat.jni.Procattr,1
org.apache.tomcat.util.digester.NodeCreateRule,2
org.apache.el.parser.AstLessThan,1
javax.annotation.PreDestroy,1
org.apache.tomcat.util.bcel.classfile.RuntimeInvisibleAnnotations,6
org.apache.catalina.ant.RolesTask,2
org.apache.tomcat.util.bcel.classfile.ConstantFieldref,3
org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor,3
org.apache.jasper.util.Entry,4
org.apache.jasper.tagplugins.jstl.core.Remove,1
org.apache.catalina.filters.RequestDumperFilter,2
org.apache.jasper.runtime.HttpJspBase,3
org.apache.el.parser.ELParserTreeConstants,1
org.apache.catalina.tribes.transport.nio.NioSender,3
org.apache.catalina.manager.JMXProxyServlet,6
org.apache.naming.resources.jndi.Handler,2
org.apache.catalina.ha.session.DeltaSession,15
org.apache.catalina.tribes.Member,1
org.apache.catalina.tribes.transport.PooledSender,4
javax.mail.PasswordAuthentication,1
org.apache.catalina.ssi.SSIConfig,2
org.apache.el.MethodExpressionImpl,2
org.apache.jasper.compiler.Parser,9
org.apache.tomcat.util.net.jsse.NioX509KeyManager,1
org.apache.tomcat.util.http.fileupload.util.LimitedInputStream,2
org.apache.catalina.filters.AddDefaultCharsetFilter,2
javax.servlet.ServletResponse,3
org.apache.catalina.ssi.SSIFsize,3
org.apache.naming.factory.TransactionFactory,3
javax.servlet.jsp.JspWriter,2
org.apache.naming.TransactionRef,2
org.apache.jasper.runtime.PageContextImpl,7
org.apache.jasper.el.ELResolverImpl,3
org.apache.catalina.ha.ClusterValve,1
org.apache.tomcat.util.modeler.BaseNotificationBroadcaster,1
org.apache.catalina.ha.deploy.FarmWarDeployer,9
org.apache.tomcat.util.buf.ByteChunk,11
javax.servlet.ServletRequestAttributeEvent,3
javax.el.MapELResolver,3
org.apache.naming.resources.ProxyDirContext,11
org.apache.jasper.compiler.SmapUtil,3
org.apache.catalina.tribes.membership.McastServiceImpl,9
org.apache.jasper.EmbeddedServletOptions,9
org.apache.catalina.connector.CoyoteAdapter,52
org.apache.tomcat.util.digester.CallParamRule,1
org.apache.el.parser.SimpleNode,3
org.apache.tomcat.util.bcel.classfile.ConstantString,3
org.apache.jasper.xmlparser.ParserUtils,3
org.apache.jasper.xmlparser.TreeNode,3
org.apache.catalina.ssi.SSIServletExternalResolver,6
javax.mail.internet.MimeMessage,2
org.apache.catalina.core.StandardPipeline,7
org.apache.jasper.xmlparser.XMLString,1
javax.el.CompositeELResolver,6
org.apache.catalina.core.ThreadLocalLeakPreventionListener,4
org.apache.tomcat.util.bcel.classfile.ClassElementValue,4
org.apache.coyote.http11.filters.ChunkedOutputFilter,6
org.apache.el.parser.AstDiv,1
org.apache.catalina.tribes.io.ObjectReader,2
org.apache.tomcat.util.http.fileupload.util.FileItemHeadersImpl,2
org.apache.tomcat.jni.FileInfo,1
org.apache.catalina.connector.Constants,2
org.apache.tomcat.jni.ProcErrorCallback,1
org.apache.catalina.deploy.ContextEjb,1
javax.servlet.http.HttpSessionListener,1
org.apache.catalina.valves.StuckThreadDetectionValve,3
org.apache.jasper.runtime.BodyContentImpl,2
org.apache.el.parser.AstEmpty,1
org.apache.catalina.ha.session.SessionMessageImpl,3
org.apache.naming.resources.RecyclableNamingEnumeration,3
org.apache.coyote.http11.InternalNioInputBuffer,14
org.apache.catalina.authenticator.SingleSignOn,5
org.apache.catalina.tribes.transport.bio.BioSender,3
org.apache.tomcat.util.digester.WithDefaultsRulesWrapper,3
org.apache.catalina.ssi.SSIEcho,3
org.apache.tomcat.util.threads.TaskQueue,4
org.apache.catalina.startup.EngineConfig,2
org.apache.catalina.ha.ClusterMessage,1
org.apache.catalina.ssi.SSIFilter,4
org.apache.el.lang.VariableMapperImpl,1
org.apache.catalina.manager.StatusTransformer,7
org.apache.tomcat.util.collections.MultiMap,1
org.apache.coyote.http11.Http11NioProtocol,66
org.apache.catalina.startup.WebAnnotationSet,1
org.apache.catalina.AccessLog,4
org.apache.catalina.tribes.transport.AbstractSender,2
org.apache.jasper.runtime.TagHandlerPool,2
org.apache.catalina.realm.CombinedRealm,8
org.apache.tomcat.jni.BIOCallback,1
javax.servlet.HttpMethodConstraintElement,1
org.apache.jasper.tagplugins.jstl.core.When,2
org.apache.catalina.tribes.transport.SenderState,1
org.apache.tomcat.jni.SSL,2
org.apache.tomcat.PeriodicEventListener,1
org.apache.jasper.compiler.ErrorDispatcher,2
org.apache.catalina.core.ApplicationSessionCookieConfig,8
org.apache.el.parser.AstMod,1
javax.servlet.jsp.tagext.BodyTagSupport,3
org.apache.catalina.mbeans.MBeanUtils,17
org.apache.jasper.xmlparser.XMLChar,1
org.apache.coyote.ajp.AjpAprProtocol,45
org.apache.catalina.ha.tcp.SendMessageData,1
org.apache.catalina.ssi.SSIConditional,2
org.apache.tomcat.util.buf.UDecoder,1
org.apache.catalina.LifecycleMBeanRegistration,3
javax.servlet.http.HttpSessionContext,1
org.apache.naming.factory.EjbFactory,3
org.apache.jasper.runtime.JspContextWrapper,2
org.apache.catalina.ha.ClusterListener,5
org.apache.tomcat.util.bcel.classfile.StackMapType,4
org.apache.tomcat.util.modeler.BaseModelMBean,5
org.apache.tomcat.util.modeler.NotificationInfo,1
org.apache.el.ValueExpressionLiteral,2
org.apache.tomcat.util.digester.SetRootRule,1
org.apache.tomcat.util.digester.XercesParser,2
org.apache.el.parser.AstDotSuffix,5
org.apache.tomcat.util.http.fileupload.FileItem,2
org.apache.catalina.valves.ValveBase,10
org.apache.tomcat.util.http.fileupload.DiskFileItem,1
org.apache.catalina.tribes.transport.MultiPointSender,3
javax.servlet.annotation.WebServlet,1
org.apache.catalina.deploy.ServletDef,4
org.apache.catalina.startup.Tool,5
javax.el.ELContext,1
org.apache.tomcat.jni.Multicast,1
org.apache.coyote.http11.Http11AprProcessor,87
org.apache.tomcat.util.bcel.classfile.ClassFormatException,2
org.apache.tomcat.util.digester.Rule,1
org.apache.catalina.mbeans.ContextMBean,2
org.apache.catalina.core.StandardContext,97
javax.servlet.ServletRequest,4
org.apache.tomcat.util.bcel.classfile.EnclosingMethod,5
org.apache.catalina.authenticator.AuthenticatorBase,25
javax.servlet.GenericServlet,4
javax.mail.Authenticator,2
org.apache.el.parser.AstFunction,1
org.apache.catalina.authenticator.SavedRequest,2
org.apache.jasper.util.ExceptionUtils,1
javax.servlet.http.HttpSession,2
org.apache.catalina.ha.session.SimpleTcpReplicationManager,4
org.apache.jasper.Constants,4
org.apache.tomcat.util.http.fileupload.disk.DiskFileItemFactory,4
org.apache.catalina.LifecycleState,4
org.apache.catalina.tribes.util.ExecutorFactory,2
org.apache.catalina.ant.JMXGetTask,1
org.apache.catalina.core.ApplicationContextFacade,11
org.apache.catalina.deploy.ContextHandler,1
org.apache.jasper.compiler.SmapStratum,1
org.apache.catalina.ssi.SSIFlastmod,4
org.apache.juli.ClassLoaderLogManager,6
org.apache.catalina.authenticator.FormAuthenticator,13
org.apache.catalina.ssi.SSISet,2
org.apache.tomcat.util.bcel.classfile.LocalVariableTypeTable,7
org.apache.catalina.ha.session.SerializablePrincipal,4
org.apache.jasper.compiler.JspDocumentParser,7
javax.servlet.jsp.JspFactory,1
org.apache.el.util.ReflectionUtil,5
org.apache.tomcat.util.http.fileupload.Closeable,1
javax.servlet.annotation.WebListener,1
org.apache.catalina.tribes.util.StringManager,2
org.apache.tomcat.util.net.DefaultServerSocketFactory,4
org.apache.catalina.connector.Connector,33
org.apache.tomcat.util.net.ServerSocketFactory,2
org.apache.jasper.xmlparser.UCSReader,2
org.apache.jasper.tagplugins.jstl.core.Choose,2
org.apache.catalina.ha.session.DeltaManager,44
org.apache.catalina.ant.jmx.JMXAccessorQueryTask,3
javax.servlet.http.HttpSessionEvent,2
org.apache.tomcat.jni.Local,1
org.apache.catalina.realm.LockOutRealm,6
org.apache.tomcat.util.bcel.util.BCELComparator,1
org.apache.coyote.http11.filters.VoidInputFilter,4
org.apache.coyote.http11.AbstractOutputBuffer,9
org.apache.tomcat.util.digester.ObjectParamRule,1
javax.servlet.Registration,1
org.apache.catalina.util.ExtensionValidator,6
org.apache.catalina.mbeans.ServerLifecycleListener,7
org.apache.tomcat.util.http.fileupload.LimitedInputStream,1
org.apache.tomcat.util.bcel.classfile.ConstantPool,4
org.apache.tomcat.jni.PasswordCallback,1
org.apache.jasper.compiler.TagLibraryInfoImpl,6
javax.servlet.jsp.PageContext,5
org.apache.catalina.core.DefaultInstanceManager,20
org.apache.tomcat.util.modeler.OperationInfo,1
org.apache.catalina.tribes.transport.bio.BioReplicationTask,8
org.apache.catalina.Valve,2
org.apache.catalina.authenticator.NonLoginAuthenticator,2
javax.servlet.jsp.tagext.BodyTag,3
org.apache.catalina.util.LifecycleBase,21
org.apache.tomcat.jni.OS,1
org.apache.jasper.util.FastRemovalDequeue,6
org.apache.catalina.core.StandardContextValve,15
org.apache.catalina.ant.ResourcesTask,2
org.apache.tomcat.util.bcel.Constants,5
org.apache.naming.resources.BaseDirContext,17
org.apache.catalina.startup.Constants,2
org.apache.catalina.tribes.transport.bio.BioReceiver,8
org.apache.jasper.compiler.JspConfig,2
org.apache.catalina.InstanceEvent,4
org.apache.catalina.ha.backend.Proxy,1
org.apache.catalina.deploy.ApplicationParameter,1
org.apache.tomcat.util.bcel.classfile.ConstantInteger,3
org.apache.tomcat.util.collections.MultiMapNamesEnumeration,1
org.apache.catalina.deploy.ErrorPage,3
org.apache.catalina.tribes.MessageListener,1
org.apache.catalina.ha.authenticator.SingleSignOnMessage,1
javax.servlet.jsp.tagext.TagExtraInfo,1
org.apache.catalina.ContainerServlet,1
org.apache.jasper.JspC,8
org.apache.naming.ResourceRef,2
org.apache.jasper.servlet.JspCServletContext,4
org.apache.coyote.ActionCode,8
org.apache.tomcat.util.digester.ParserFeatureSetterFactory,1
org.apache.jasper.compiler.WebXml,1
org.apache.catalina.deploy.ContextResourceLink,1
org.apache.catalina.users.MemoryUserDatabase,8
org.apache.tomcat.util.bcel.classfile.ElementValue,4
org.apache.catalina.tribes.group.interceptors.TwoPhaseCommitInterceptor,1
org.apache.catalina.tribes.RemoteProcessException,1
org.apache.jasper.xmlparser.ASCIIReader,3
javax.mail.Session,1
org.apache.catalina.tribes.UniqueId,2
org.apache.catalina.ha.session.ClusterManagerBase,11
org.apache.tomcat.util.bcel.classfile.InnerClasses,5
org.apache.tomcat.util.threads.DedicatedThreadExecutor,3
org.apache.tomcat.util.threads.TaskThreadFactory,2
org.apache.tomcat.util.IntrospectionUtils,5
org.apache.catalina.LifecycleListener,3
org.apache.catalina.servlets.DefaultServlet,19
org.apache.tomcat.buildutil.Txt2Html,1
org.apache.jasper.compiler.DefaultErrorHandler,5
org.apache.catalina.ant.JMXSetTask,1
javax.servlet.jsp.JspTagException,2
org.apache.catalina.connector.OutputBuffer,7
org.apache.catalina.startup.UserDatabase,1
org.apache.naming.factory.Constants,1
org.apache.jasper.compiler.ServletWriter,1
org.apache.catalina.ant.AbstractCatalinaCommandTask,1
javax.el.ArrayELResolver,2
org.apache.catalina.session.StoreBase,6
javax.servlet.annotation.HttpConstraint,1
org.apache.jasper.compiler.Mark,2
org.apache.tomcat.util.http.fileupload.InvalidFileNameException,2
org.apache.catalina.session.StandardSessionFacade,4
org.apache.catalina.manager.DummyProxySession,4
org.apache.tomcat.util.scan.NonClosingJarInputStream,1
javax.mail.internet.MimePartDataSource,1
org.apache.catalina.tribes.membership.Constants,3
org.apache.coyote.http11.InternalInputBuffer,5
org.apache.tomcat.util.scan.JarFactory,1
org.apache.catalina.util.CustomObjectInputStream,2
org.apache.catalina.startup.UserConfig,2
org.apache.catalina.tribes.transport.Constants,1
org.apache.catalina.Store,1
org.apache.catalina.manager.host.HTMLHostManagerServlet,6
org.apache.juli.OneLineFormatter,5
org.apache.el.parser.AstEqual,1
org.apache.catalina.loader.StandardClassLoaderMBean,2
org.apache.tomcat.util.net.JIoEndpoint,54
org.apache.catalina.Wrapper,5
org.apache.catalina.loader.JdbcLeakPrevention,1
org.apache.tomcat.util.bcel.classfile.ParameterAnnotations,2
org.apache.coyote.http11.AbstractHttp11JsseProtocol,5
org.apache.catalina.Contained,1
org.apache.tomcat.util.net.NioChannel,6
org.apache.tomcat.jni.Proc,1
org.apache.catalina.ant.jmx.JMXAccessorCondition,2
org.apache.coyote.http11.filters.FlushableGZIPOutputStream,1
org.apache.catalina.ssi.SSIExternalResolver,1
org.apache.catalina.tribes.group.ChannelCoordinator,3
org.apache.catalina.core.DummyRequest,2
javax.servlet.jsp.tagext.Tag,2
org.apache.catalina.realm.RealmBase,22
javax.servlet.http.HttpSessionBindingListener,1
javax.annotation.security.PermitAll,1
org.apache.catalina.mbeans.RoleMBean,2
org.apache.catalina.connector.RequestFacade,4
org.apache.el.parser.ParseException,1
org.apache.catalina.session.StandardManager,20
org.apache.catalina.core.ApplicationPart,3
org.apache.tomcat.util.bcel.classfile.SourceFile,4
org.apache.catalina.ha.backend.MultiCastSender,3
org.apache.catalina.ha.authenticator.ClusterSingleSignOn,7
org.apache.jasper.compiler.JDTCompiler,1
javax.servlet.jsp.JspPage,1
org.apache.naming.NamingContextBindingsEnumeration,4
javax.servlet.jsp.HttpJspPage,1
org.apache.el.lang.ELSupport,7
org.apache.catalina.util.Enumerator,3
org.apache.tomcat.jni.Stdlib,1
org.apache.naming.java.javaURLContextFactory,3
org.apache.tomcat.util.bcel.classfile.PMGClass,4
org.apache.catalina.tribes.transport.nio.NioReplicationTask,5
org.apache.catalina.users.AbstractUser,3
org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor,2
org.apache.coyote.ajp.AjpProcessor,48
org.apache.tomcat.util.http.MimeHeaders,3
org.apache.catalina.deploy.ContextEnvironment,1
org.apache.coyote.ajp.AjpNioProtocol,26
org.apache.coyote.AsyncStateMachine,8
org.apache.tomcat.util.bcel.classfile.Utility,5
javax.servlet.Servlet,1
org.apache.catalina.tribes.io.DirectByteArrayOutputStream,1
javax.servlet.http.HttpServlet,4
org.apache.catalina.manager.HTMLManagerServlet,28
javax.servlet.jsp.tagext.TagData,1
org.apache.tomcat.util.net.NioEndpoint,56
org.apache.jasper.runtime.JspFactoryImpl,4
org.apache.catalina.tribes.tipis.ReplicatedMap,2
org.apache.tomcat.util.digester.AbstractObjectCreationFactory,3
org.apache.catalina.User,1
org.apache.el.util.ConcurrentCache,1
org.apache.jasper.compiler.TldLocationsCache,11
org.apache.tomcat.util.http.fileupload.disk.DiskFileItem,7
org.apache.coyote.http11.InternalOutputBuffer,6
org.apache.catalina.mbeans.ServiceMBean,1
org.apache.tomcat.jni.Registry,1
javax.servlet.jsp.tagext.JspFragment,1
org.apache.tomcat.util.net.SSLSupport,3
org.apache.catalina.ant.ServerinfoTask,1
org.apache.catalina.users.Constants,1
org.apache.catalina.tribes.ChannelException,2
org.apache.tomcat.util.http.fileupload.Streams,1
org.apache.jasper.compiler.PageInfo,2
org.apache.catalina.valves.RemoteHostValve,2
org.apache.tomcat.util.bcel.classfile.ConstantMethodref,3
org.apache.tomcat.util.net.jsse.JSSEFactory,3
org.apache.tomcat.util.bcel.classfile.ConstantValue,4
org.apache.tomcat.util.bcel.classfile.ConstantDouble,3
org.apache.catalina.servlets.WebdavServlet,17
org.apache.catalina.manager.util.SessionUtils,4
org.apache.tomcat.util.res.StringManager,4
javax.servlet.jsp.el.FunctionMapper,1
org.apache.tomcat.util.digester.SetTopRule,1
org.apache.naming.factory.webservices.ServiceRefFactory,5
org.apache.tomcat.jni.Mmap,1
org.apache.catalina.tribes.group.GroupChannel,3
org.apache.catalina.security.SecurityUtil,3
org.apache.catalina.ant.ValidatorTask,2
org.apache.tomcat.util.bcel.classfile.StackMapTable,6
org.apache.tomcat.util.bcel.classfile.SimpleElementValue,4
org.apache.catalina.ha.session.SessionMessage,3
org.apache.jasper.compiler.JarScannerFactory,2
org.apache.tomcat.util.buf.Constants,1
org.apache.el.parser.AstNotEqual,1
org.apache.catalina.ha.tcp.SimpleTcpCluster,11
org.apache.catalina.servlets.CGIServlet,10
javax.servlet.jsp.tagext.TagLibraryInfo,5
org.apache.catalina.ha.CatalinaCluster,2
org.apache.catalina.deploy.WebXml,13
org.apache.tomcat.jni.SSLContext,1
org.apache.el.parser.AstNull,1
org.apache.tomcat.util.ExceptionUtils,1
org.apache.coyote.Constants,4
org.apache.naming.resources.Constants,2
org.apache.coyote.http11.AbstractInputBuffer,6
org.apache.coyote.http11.filters.IdentityInputFilter,3
org.apache.catalina.Session,4
org.apache.catalina.ha.deploy.FileMessage,3
org.apache.tomcat.util.digester.SetPropertyRule,1
javax.servlet.jsp.JspException,1
org.apache.catalina.connector.Response,22
javax.servlet.FilterRegistration,1
org.apache.juli.logging.DirectJDKLog,2
org.apache.tomcat.util.http.fileupload.MultipartStream,4
org.apache.juli.DateFormatCache,4
org.apache.catalina.ha.ClusterManager,3
org.apache.jasper.tagplugins.jstl.core.Otherwise,2
javax.servlet.ServletConfig,1
org.apache.catalina.core.StandardEngine,21
org.apache.catalina.valves.JDBCAccessLogValve,14
org.apache.tomcat.util.bcel.classfile.Unknown,7
org.apache.tomcat.util.digester.RuleSet,1
org.apache.tomcat.util.net.NioSelectorPool,3
org.apache.naming.resources.VirtualDirContext,2
org.apache.jasper.runtime.JspSourceDependent,1
org.apache.catalina.startup.RealmRuleSet,1
org.apache.jasper.util.UniqueAttributesImpl,2
org.apache.coyote.http11.filters.ChunkedInputFilter,9
org.apache.jasper.el.JspMethodExpression,1
org.apache.catalina.valves.RemoteAddrValve,2
org.apache.catalina.SessionEvent,2
org.apache.catalina.ant.jmx.JMXAccessorSetTask,3
org.apache.catalina.tribes.transport.AbstractRxTask,2
org.apache.catalina.tribes.MembershipListener,1
org.apache.catalina.Engine,1
org.apache.catalina.security.SecurityConfig,4
org.apache.tomcat.util.http.fileupload.util.Streams,4
javax.servlet.annotation.MultipartConfig,1
org.apache.jasper.el.JspValueExpression,1
javax.servlet.jsp.tagext.TagVariableInfo,2
org.apache.tomcat.util.net.jsse.JSSEKeyManager,2
org.apache.catalina.core.ApplicationFilterRegistration,2
org.apache.el.parser.JJTELParserState,1
javax.servlet.http.Cookie,3
org.apache.tomcat.JarScanner,1
org.apache.catalina.core.ApplicationRequest,3
org.apache.tomcat.util.collections.MultiMapValuesEnumeration,1
org.apache.catalina.mbeans.GlobalResourcesLifecycleListener,3
org.apache.catalina.tribes.transport.ReceiverBase,5
org.apache.catalina.DistributedManager,1
org.apache.naming.factory.ResourceFactory,4
org.apache.tomcat.util.http.fileupload.DiskFileItemFactory,1
org.apache.jasper.tagplugins.jstl.core.Catch,1
org.apache.naming.factory.OpenEjbFactory,3
org.apache.catalina.startup.Tomcat,19
org.apache.tomcat.util.buf.MessageBytes,7
org.apache.coyote.Response,5
org.apache.catalina.ant.StartTask,2
org.apache.el.parser.TokenMgrError,1
javax.servlet.http.HttpUtils,3
org.apache.tomcat.util.threads.CounterLatch,4
org.apache.tomcat.util.bcel.classfile.AnnotationDefault,6
org.apache.coyote.http11.InputFilter,2
org.apache.tomcat.util.bcel.classfile.ConstantUtf8,4
org.apache.el.parser.AstString,2
org.apache.jasper.tagplugins.jstl.core.Set,1
org.apache.catalina.ha.deploy.Constants,1
javax.servlet.http.HttpSessionBindingEvent,3
