Component, CC
org.gjt.sp.jedit.Debug,4
org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,5
org.gjt.sp.jedit.gui.statusbar.TaskMonitorWidgetFactory,10
org.gjt.sp.jedit.Buffer,43
org.gjt.sp.jedit.options.PluginManagerOptionPane,6
org.gjt.sp.jedit.datatransfer.JEditDataFlavor,2
org.gjt.sp.jedit.textarea.MouseActionsProvider,1
org.gjt.sp.jedit.gui.BufferOptions,2
org.jedit.migration.OneTimeMigrationService,2
org.gjt.sp.jedit.options.BrowserOptionPane,3
org.gjt.sp.jedit.buffer.FoldHandler,3
net.sourceforge.jarbundler.JavaProperty,1
org.gjt.sp.jedit.textarea.ShapedFoldPainter,3
org.jedit.core.MigrationService,12
org.gjt.sp.jedit.migration.KeymapMigration,4
org.gjt.sp.jedit.textarea.Anchor,2
org.gjt.sp.jedit.textarea.TextArea,49
org.gjt.sp.util.StringList,3
org.gjt.sp.jedit.Registers,9
org.gjt.sp.jedit.gui.HistoryModel,7
org.gjt.sp.jedit.visitors.JEditVisitorAdapter,2
org.gjt.sp.jedit.msg.DockableWindowUpdate,1
org.gjt.sp.jedit.gui.PasteFromListDialog,4
org.gjt.sp.jedit.gui.StyleEditor,2
org.gjt.sp.jedit.search.DirectoryListSet,3
org.gjt.sp.jedit.gui.StatusBar,10
org.gjt.sp.jedit.search.HyperSearchFolderNode,1
org.gjt.sp.jedit.gui.CompletionPopup,6
org.gjt.sp.jedit.bufferio.BufferIORequest,5
org.gjt.sp.jedit.Mode,16
org.gjt.sp.jedit.browser.FileCellRenderer,2
org.gjt.sp.jedit.bufferio.MarkersSaveRequest,3
org.gjt.sp.jedit.JEditActionSet,4
org.gjt.sp.jedit.visitors.JEditVisitor,2
org.gjt.sp.jedit.help.HelpIndex,4
org.gjt.sp.jedit.gui.DockableWindowContainer,1
org.gjt.sp.jedit.TextUtilities,4
org.gjt.sp.jedit.options.TextAreaOptionPane,6
org.gjt.sp.jedit.EditPlugin,8
org.gjt.sp.jedit.gui.DockableWindowManagerProvider,2
org.gjt.sp.jedit.io.VFSFile,5
org.gjt.sp.util.Log,10
org.gjt.sp.jedit.gui.ActionBar,3
org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel,2
org.gjt.sp.jedit.browser.VFSBrowser,42
org.gjt.sp.jedit.syntax.DummyTokenHandler,1
org.gjt.sp.jedit.options.DockingOptionPane,6
org.gjt.sp.jedit.syntax.KeywordMap,2
org.gjt.sp.jedit.indent.RegexpIndentRule,5
org.gjt.sp.jedit.indent.IndentAction,2
org.gjt.sp.jedit.msg.BufferChanging,1
org.gjt.sp.jedit.gui.TextAreaDialog,2
org.gjt.sp.jedit.JARClassLoader,3
org.gjt.sp.jedit.gui.DefaultInputHandler,2
org.gjt.sp.jedit.textarea.ScrollLineCount,3
org.gjt.sp.jedit.gui.statusbar.FoldWidgetFactory,1
org.gjt.sp.jedit.PropertyManager,7
org.gjt.sp.jedit.gui.GrabKeyDialog,7
org.gjt.sp.jedit.options.EditingOptionPane,15
org.gjt.sp.jedit.textarea.JEditEmbeddedTextArea,2
org.gjt.sp.jedit.textarea.JEditTextArea,11
org.gjt.sp.jedit.input.DefaultInputHandlerProvider,1
org.gjt.sp.util.TaskManager,15
org.gjt.sp.jedit.gui.statusbar.MultiSelectWidgetFactory,2
org.gjt.sp.jedit.GUIUtilities,30
org.gjt.sp.jedit.pluginmgr.PluginDetailPanel,6
org.gjt.sp.jedit.gui.KeyEventWorkaround,5
org.gjt.sp.jedit.pluginmgr.PluginManager,16
org.gjt.sp.jedit.EditPane,12
org.gjt.sp.jedit.options.SyntaxHiliteOptionPane,2
org.gjt.sp.jedit.gui.FilesChangedDialog,3
org.gjt.sp.jedit.textarea.TriangleFoldPainter,3
org.gjt.sp.jedit.textarea.FoldPainter,3
org.gjt.sp.jedit.search.CurrentBufferSet,2
org.gjt.sp.jedit.EBMessage,1
org.jedit.core.FileOpenerService,7
org.jedit.options.OptionGroupPane,10
org.gjt.sp.jedit.search.SearchBar,4
org.gjt.sp.jedit.options.AbbrevsOptionPane,4
org.gjt.sp.jedit.migration.MigrationService,1
org.gjt.sp.jedit.gui.CloseDialog,5
org.gjt.sp.jedit.io.LocalFileSaveTask,3
org.gjt.sp.jedit.PerspectiveManager,9
org.gjt.sp.jedit.gui.DockableWindowManagerImpl,7
org.gjt.sp.util.IOUtilities,9
org.gjt.sp.jedit.gui.statusbar.EncodingWidgetFactory,1
org.gjt.sp.jedit.gui.AboutDialog,6
org.gjt.sp.jedit.textarea.InputMethodSupport,2
org.gjt.sp.jedit.gui.AnimatedIcon,2
org.gjt.sp.jedit.bufferset.BufferSetListener,2
org.gjt.sp.jedit.input.InputHandlerProvider,1
org.gjt.sp.jedit.input.AbstractInputHandler,4
org.gjt.sp.jedit.buffer.KillRing,6
org.gjt.sp.util.SegmentBuffer,1
org.gjt.sp.jedit.search.SearchDialog,14
org.gjt.sp.jedit.BeanShell,7
org.jedit.keymap.KeymapManager,3
org.gjt.sp.jedit.textarea.DisplayManager,14
org.gjt.sp.jedit.menu.DynamicMenuProvider,1
org.gjt.sp.jedit.menu.FavoritesProvider,3
org.gjt.sp.jedit.syntax.SyntaxUtilities,2
org.gjt.sp.jedit.gui.statusbar.SelectionLengthWidgetFactory,3
org.gjt.sp.jedit.help.HelpTOCPanel,7
org.gjt.sp.jedit.indent.WhitespaceRule,3
org.gjt.sp.jedit.gui.NumericTextField,3
org.gjt.sp.jedit.search.AllBufferSet,5
org.gjt.sp.jedit.textarea.StructureMatcher,2
org.gjt.sp.jedit.textarea.Node,4
org.gjt.sp.jedit.indent.DeepIndentRule,4
org.gjt.sp.jedit.io.EncodingDetector,1
org.jedit.keymap.KeymapImpl,5
org.gjt.sp.jedit.EditAction,3
org.gjt.sp.jedit.buffer.UndoManager,14
org.jedit.io.FilePathEncodingDetector,2
org.gjt.sp.jedit.gui.statusbar.Widget,5
org.gjt.sp.util.HtmlUtilities,3
org.gjt.sp.jedit.menu.MacrosProvider,5
org.gjt.sp.jedit.menu.DirectoryProvider,1
org.gjt.sp.jedit.EditServer,10
org.gjt.sp.jedit.gui.BufferSwitcher,4
org.gjt.sp.jedit.gui.FilteredTableModel,3
org.jedit.keymap.KeymapFileFilter,3
org.gjt.sp.jedit.buffer.JEditBuffer,42
org.gjt.sp.jedit.gui.statusbar.ClockWidgetFactory,1
org.gjt.sp.jedit.buffer.DefaultFoldHandlerProvider,1
org.gjt.sp.jedit.syntax.TokenHandler,1
org.gjt.sp.jedit.options.FirewallOptionPane,1
org.gjt.sp.jedit.JEditKillRing,4
org.gjt.sp.jedit.View,24
org.gjt.sp.jedit.gui.AbstractContextOptionPane,5
org.gjt.sp.jedit.gui.tray.JTrayIcon,6
org.gjt.sp.jedit.gui.tray.JTrayIconManager,9
org.gjt.sp.jedit.io.EncodingWithBOM,2
org.gjt.sp.jedit.bufferset.BufferSetAdapter,2
org.gjt.sp.jedit.gui.DockingFrameworkProvider,2
org.gjt.sp.jedit.IPropertyManager,2
org.gjt.sp.jedit.gui.ContextAddDialog,8
org.gjt.sp.jedit.search.PatternSearchMatcher,2
org.gjt.sp.jedit.io.VFS,23
org.gjt.sp.jedit.io.XMLEncodingDetector,1
org.gjt.sp.util.EnhancedTreeCellRenderer,3
org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,3
org.gjt.sp.jedit.JEditMode,4
org.gjt.sp.jedit.gui.PasteSpecialDialog,4
org.gjt.sp.jedit.buffer.BufferChangeAdapter,1
org.gjt.sp.jedit.textarea.SquareFoldPainter,2
org.gjt.sp.jedit.gui.statusbar.MemoryStatusWidgetFactory,2
org.gjt.sp.jedit.gui.AddAbbrevDialog,2
org.gjt.sp.jedit.gui.ExtendedGridLayoutConstraints,3
org.gjt.sp.jedit.gui.DynamicContextMenuService,2
org.gjt.sp.jedit.io.EncodingServer,1
org.gjt.sp.jedit.datatransfer.StringTransferableService,2
org.gjt.sp.jedit.options.AppearanceOptionPane,13
org.gjt.sp.jedit.gui.ListModelEditor,2
org.jedit.keymap.EmacsUtil,3
org.gjt.sp.jedit.buffer.LineManager,3
org.gjt.sp.jedit.help.HelpHistoryModelListener,1
org.gjt.sp.jedit.buffer.PositionManager,5
org.gjt.sp.jedit.io.VFSManager,15
org.gjt.sp.util.ReadWriteLock,1
installer.ServerKiller,1
org.gjt.sp.jedit.OptionGroup,1
org.gjt.sp.jedit.browser.VFSFileNameField,6
org.gjt.sp.jedit.textarea.GutterPopupHandler,2
org.gjt.sp.jedit.options.OptionGroupPane,5
org.gjt.sp.jedit.JEditBeanShellAction,2
org.gjt.sp.jedit.help.HelpHistoryModel,2
org.gjt.sp.jedit.browser.DeleteBrowserTask,3
org.gjt.sp.util.TaskAdapter,3
org.gjt.sp.jedit.SettingsXML,1
org.gjt.sp.jedit.pluginmgr.MirrorListHandler,1
org.gjt.sp.jedit.gui.ErrorListDialog,4
org.gjt.sp.jedit.textarea.MouseHandler,4
org.gjt.sp.jedit.bufferio.BufferLoadRequest,6
org.gjt.sp.jedit.gui.statusbar.RectSelectWidgetFactory,1
org.gjt.sp.jedit.buffer.BufferSegment,2
org.gjt.sp.util.WorkRequest,6
org.gjt.sp.jedit.bufferio.BufferSaveRequest,6
org.gjt.sp.jedit.menu.PluginsProvider,5
org.gjt.sp.util.ThreadUtilities,15
org.gjt.sp.jedit.syntax.DisplayTokenHandler,24
org.gjt.sp.jedit.syntax.ParserRule,4
org.gjt.sp.jedit.textarea.SelectionManager,6
org.gjt.sp.jedit.pluginmgr.ManagePanel,16
org.gjt.sp.jedit.gui.SplashScreen,3
org.gjt.sp.jedit.RegisterSaver,1
net.sourceforge.jarbundler.Service,1
org.gjt.sp.jedit.gui.JEditHistoryModelSaver,3
org.gjt.sp.jedit.options.ShortcutsOptionPane,26
org.gjt.sp.jedit.gui.HistoryText,1
org.gjt.sp.jedit.textarea.BufferHandler,3
org.gjt.sp.jedit.browser.VFSDirectoryEntryTable,7
org.gjt.sp.jedit.gui.DockingLayoutManager,3
org.gjt.sp.jedit.buffer.ContentManager,4
org.gjt.sp.util.ProgressObserver,1
org.gjt.sp.jedit.browser.BrowserCommandsMenu,13
org.gjt.sp.util.WorkThreadPool,8
org.gjt.sp.jedit.gui.DockableWindow,1
org.gjt.sp.jedit.Autosave,2
org.gjt.sp.jedit.options.EncodingsOptionPane,6
org.gjt.sp.jedit.gui.FontSelectorDialog,2
org.jedit.io.Native2ASCIIEncoding,1
org.gjt.sp.jedit.gui.CompleteWord,6
org.gjt.sp.jedit.msg.DynamicMenuChanged,1
org.gjt.sp.jedit.datatransfer.RichJEditTextTransferableService,2
org.gjt.sp.jedit.gui.EnhancedDialog,9
org.gjt.sp.jedit.textarea.ScrollLayout,2
org.gjt.sp.jedit.options.ContextOptionPane,5
org.gjt.sp.jedit.browser.BrowserView,9
org.gjt.sp.jedit.options.PrintOptionPane,3
org.gjt.sp.jedit.io.UrlVFS,3
org.jedit.migration.KeymapMigration,5
org.gjt.sp.util.WorkThread,4
org.gjt.sp.jedit.JEditRegistersListener,1
org.gjt.sp.jedit.options.SaveBackupOptionPane,5
org.gjt.sp.util.ThreadAbortMonitor,1
org.gjt.sp.jedit.bufferio.IoTask,1
org.gjt.sp.jedit.textarea.RangeMap,1
org.gjt.sp.jedit.AbstractOptionPane,6
org.gjt.sp.jedit.keymap.KeymapManager,3
org.gjt.sp.jedit.gui.RegisterViewer,8
org.gjt.sp.jedit.Abbrevs,1
org.gjt.sp.jedit.bufferio.BufferInsertRequest,5
org.gjt.sp.jedit.options.PluginOptionGroup,2
org.gjt.sp.jedit.io.VFSFileFilter,2
org.gjt.sp.jedit.indent.OpenBracketIndentRule,4
org.gjt.sp.jedit.syntax.XModeHandler,3
org.gjt.sp.jedit.options.BufferOptionPane,7
org.jedit.options.PluginOptionGroup,6
org.gjt.sp.jedit.datatransfer.JEditTransferableService,2
org.gjt.sp.jedit.Macros,5
org.gjt.sp.jedit.gui.FloatingWindowContainer,1
org.gjt.sp.jedit.buffer.BufferChangeListener,1
org.gjt.sp.jedit.indent.CloseBracketIndentRule,5
org.gjt.sp.jedit.options.GlobalOptionGroup,2
org.gjt.sp.jedit.search.BufferListSet,6
org.gjt.sp.jedit.syntax.TokenMarker,7
org.gjt.sp.jedit.syntax.DefaultTokenHandler,1
org.gjt.sp.jedit.textarea.TextAreaDropHandler,2
net.sourceforge.jarbundler.JarBundler,2
org.gjt.sp.jedit.gui.FontSelector,1
org.gjt.sp.jedit.bufferset.BufferSetManager,7
org.gjt.sp.jedit.textarea.TextAreaExtension,1
org.gjt.sp.jedit.textarea.Selection,4
org.gjt.sp.jedit.menu.RecentDirectoriesProvider,1
org.gjt.sp.jedit.gui.statusbar.OverwriteWidgetFactory,1
org.gjt.sp.jedit.io.AutoDetection,3
org.gjt.sp.jedit.syntax.Token,1
org.gjt.sp.jedit.buffer.BufferListener,1
org.gjt.sp.jedit.search.SearchAndReplace,22
org.gjt.sp.jedit.textarea.TextAreaPainter,19
org.gjt.sp.jedit.gui.KeyEventTranslator,12
org.gjt.sp.util.StandardUtilities,10
org.gjt.sp.jedit.help.HelpViewer,8
misc.indentation_problems.03,1
misc.indentation_problems.04,1
org.gjt.sp.jedit.options.TabbedOptionDialog,3
org.gjt.sp.jedit.options.BrowserColorsOptionPane,2
org.gjt.sp.jedit.EditBus,9
org.gjt.sp.jedit.syntax.SyntaxStyle,1
org.gjt.sp.jedit.Marker,5
org.gjt.sp.jedit.io.CharsetEncoding,2
org.gjt.sp.jedit.gui.VariableGridLayout,3
org.gjt.sp.jedit.options.GutterOptionPane,4
org.gjt.sp.jedit.options.CombinedOptions,4
org.gjt.sp.jedit.gui.DockableLayout,3
org.gjt.sp.jedit.SplitConfigParser,4
org.gjt.sp.jedit.ServiceManager,11
org.gjt.sp.jedit.gui.statusbar.BufferSetWidgetFactory,1
org.gjt.sp.util.SyntaxUtilities,2
org.gjt.sp.jedit.options.IconTheme,1
org.gjt.sp.jedit.menu.EnhancedMenuItem,5
org.gjt.sp.jedit.gui.RolloverButton,2
org.gjt.sp.jedit.buffer.DummyFoldHandler,2
org.gjt.sp.jedit.gui.statusbar.IndentWidgetFactory,4
org.gjt.sp.jedit.gui.ShortcutPrefixActiveEvent,2
org.gjt.sp.jedit.gui.statusbar.WrapWidgetFactory,3
org.jedit.options.CombinedOptions,7
org.gjt.sp.util.AwtRunnableQueue,2
org.gjt.sp.jedit.options.StatusBarOptionPane,8
org.gjt.sp.jedit.buffer.IndentFoldHandler,1
org.gjt.sp.jedit.bsh.EvalError,1
org.gjt.sp.jedit.io.RegexEncodingDetector,2
org.gjt.sp.jedit.BeanShellAction,2
org.gjt.sp.jedit.buffer.BufferUndoListener,1
org.gjt.sp.jedit.textarea.ChunkCache,4
org.gjt.sp.jedit.gui.HistoryTextField,3
net.sourceforge.jarbundler.DocumentType,1
org.gjt.sp.util.IntegerArray,1
org.gjt.sp.jedit.gui.tray.JEditTrayIcon,5
org.gjt.sp.jedit.gui.LogViewer,10
installer.OperatingSystem,5
org.gjt.sp.jedit.buffer.FoldHandlerProvider,1
org.gjt.sp.jedit.ServiceListHandler,1
org.gjt.sp.jedit.options.PluginOptions,4
org.gjt.sp.jedit.gui.BeanShellErrorDialog,2
org.gjt.sp.jedit.io.FileVFS,16
org.gjt.sp.util.Task,13
org.gjt.sp.jedit.ActionSet,3
org.gjt.sp.jedit.RegistersListener,1
org.gjt.sp.jedit.buffer.BufferAdapter,2
org.gjt.sp.jedit.gui.DockableWindowFactory,5
org.gjt.sp.jedit.SettingsReloader,1
org.gjt.sp.jedit.jEdit,90
org.gjt.sp.jedit.visitors.SaveCaretInfoVisitor,2
org.jedit.migration.CheckFileStatus,1
org.gjt.sp.jedit.textarea.TextAreaBorder,1
org.gjt.sp.util.WorkThreadProgressListener,1
org.gjt.sp.jedit.textarea.ColumnBlock,8
org.gjt.sp.jedit.io.FileRootsVFS,3
org.gjt.sp.jedit.gui.tray.JEditSwingTrayIcon,13
org.gjt.sp.jedit.search.HyperSearchOperationNode,3
org.gjt.sp.jedit.syntax.ParserRuleSet,5
org.gjt.sp.jedit.datatransfer.ListVFSFileTransferable,3
org.gjt.sp.jedit.datatransfer.TransferHandler,2
org.gjt.sp.jedit.gui.statusbar.LastModifiedWidgetFactory,4
org.gjt.sp.jedit.help.HelpSearchPanel,2
org.gjt.sp.jedit.browser.RenameBrowserTask,4
org.gjt.sp.jedit.gui.IOProgressMonitor,4
org.gjt.sp.jedit.help.HistoryButton,2
org.gjt.sp.jedit.io.Encoding,3
org.gjt.sp.jedit.gui.statusbar.LineSepWidgetFactory,1
org.gjt.sp.jedit.keymap.KeymapImpl,4
org.gjt.sp.jedit.gui.ExtendedGridLayout,5
org.gjt.sp.jedit.search.HyperSearchRequest,15
org.gjt.sp.jedit.keymap.Keymap,2
org.gjt.sp.jedit.textarea.ExtensionManager,2
org.gjt.sp.jedit.msg.BufferUpdate,1
test.org.jedit.io.Native2ASCIIEncodingTest,2
org.gjt.sp.jedit.gui.statusbar.StatusWidgetFactory,3
org.gjt.sp.jedit.textarea.AntiAlias,5
org.gjt.sp.jedit.menu.MarkersProvider,1
org.gjt.sp.jedit.gui.InputHandler,2
org.gjt.sp.jedit.gui.FilteredListModel,3
org.gjt.sp.jedit.textarea.ElasticTabStopBufferListener,9
org.gjt.sp.jedit.search.SearchFileSet,1
org.gjt.sp.jedit.textarea.FirstLine,4
org.gjt.sp.jedit.pluginmgr.Roster,5
org.gjt.sp.jedit.textarea.CircleFoldPainter,2
org.gjt.sp.jedit.search.HyperSearchFileNode,1
org.gjt.sp.jedit.textarea.TextAreaTransferHandler,15
org.gjt.sp.jedit.gui.HistoryTextArea,2
org.gjt.sp.jedit.textarea.TextAreaException,1
org.gjt.sp.jedit.datatransfer.RichTextTransferable,2
org.gjt.sp.jedit.syntax.Chunk,28
net.sourceforge.jarbundler.AppBundleProperties,2
org.gjt.sp.jedit.PluginJAR,24
org.gjt.sp.jedit.BufferHistory,6
net.sourceforge.jarbundler.HelpBook,1
org.gjt.sp.jedit.menu.MenuItemTextComparator,2
org.gjt.sp.jedit.gui.MutableListModel,2
org.gjt.sp.jedit.menu.RecentFilesProvider,3
org.gjt.sp.jedit.indent.BracketIndentRule,4
org.gjt.sp.jedit.textarea.StandaloneTextArea,14
org.gjt.sp.jedit.search.HyperSearchResults,6
org.gjt.sp.jedit.options.GlobalOptions,7
org.gjt.sp.util.TaskListener,3
org.gjt.sp.jedit.gui.DockablePanel,3
org.gjt.sp.jedit.search.SearchMatcher,4
org.gjt.sp.jedit.msg.ViewUpdate,1
org.gjt.sp.jedit.pluginmgr.MirrorList,4
org.gjt.sp.jedit.io.CopyFileWorker,7
org.jedit.migration.MigrationService,2
org.gjt.sp.jedit.keymap.KeymapFileFilter,1
jars.MacOSX.macosx.MacOSXPlugin,1
org.gjt.sp.jedit.textarea.ScreenLineManager,3
org.gjt.sp.jedit.browser.ListDirectoryBrowserTask,4
org.gjt.sp.jedit.gui.TipOfTheDay,2
org.jedit.keymap.KeymapManagerImpl,9
org.gjt.sp.jedit.OperatingSystem,15
org.gjt.sp.jedit.gui.FilePropertiesDialog,7
org.gjt.sp.jedit.textarea.MouseActions,1
org.gjt.sp.jedit.syntax.ModeProvider,13
org.gjt.sp.jedit.browser.MkDirBrowserTask,3
org.gjt.sp.jedit.browser.BrowserIORequest,1
org.gjt.sp.jedit.options.MouseOptionPane,3
org.gjt.sp.util.SegmentCharSequence,1
org.gjt.sp.jedit.gui.statusbar.ErrorsWidgetFactory,8
org.gjt.sp.jedit.gui.TaskMonitor,10
installer.InstallThread,2
org.gjt.sp.jedit.gui.PingPongList,5
org.gjt.sp.util.ComboKeyListener,4
org.gjt.sp.jedit.gui.PanelWindowContainer,5
org.gjt.sp.jedit.gui.ColorWellButton,4
org.gjt.sp.jedit.gui.DockableWindowManager,11
org.gjt.sp.jedit.options.ViewOptionPane,7
doclet.GenerateTocXML,3
org.gjt.sp.jedit.pluginmgr.PluginList,8
de.masters_of_disaster.ant.tasks.deb.Deb,1
org.gjt.sp.jedit.indent.IndentRule,5
org.gjt.sp.jedit.datatransfer.JEditRichText,2
org.gjt.sp.jedit.gui.AbbrevEditor,2
org.gjt.sp.jedit.JEditRegisterSaver,2
org.gjt.sp.jedit.textarea.TextAreaMouseHandler,6
org.gjt.sp.jedit.gui.EnhancedButton,2
org.gjt.sp.jedit.pluginmgr.InstallPanel,19
org.gjt.sp.jedit.search.HyperSearchNode,1
org.gjt.sp.jedit.print.BufferPrinter1_3,3
org.gjt.sp.jedit.print.BufferPrinter1_4,5
org.gjt.sp.jedit.menu.ReloadWithEncodingProvider,2
org.gjt.sp.jedit.options.ToolBarOptionPane,5
org.jedit.options.GlobalOptionGroup,3
org.gjt.sp.jedit.menu.EnhancedMenu,1
org.gjt.sp.jedit.JEditAbstractEditAction,1
org.gjt.sp.jedit.ActionListHandler,1
org.gjt.sp.jedit.search.HyperSearchTreeNodeCallback,1
org.gjt.sp.jedit.input.TextAreaInputHandler,2
installer.Install,4
org.gjt.sp.jedit.msg.PositionChanging,1
org.gjt.sp.util.StringModel,3
org.gjt.sp.jedit.msg.PluginUpdate,3
org.gjt.sp.jedit.browser.VFSFileChooserDialog,12
org.gjt.sp.jedit.print.BufferPrintable,5
org.gjt.sp.jedit.search.HyperSearchResult,5
